DatabaseClass text,LauncherClass numeric,LauncherId numeric,Description text,LocalName text,FiringArc_deg numeric,Az numeric,El numeric,FireControlSensor text,FireControlSensor2 text,IsReloadable numeric
"La Fayette","100mm/55 (3.9in) model 1968 CADAM","3","","","300","0","0","","","1"
"La Fayette","20 mm F2 Cannon","4","","","120","90","0","","","1"
"La Fayette","20 mm F2 Cannon","5","","","120","270","0","","","1"
"Landing Craft Air Cushion LCAC","30 mm Bushmaster II Mark 46 Mod 1","0","Stbd 30mm Cannon","","240","90","0","","","1"
"Landing Craft Air Cushion LCAC","30 mm Bushmaster II Mark 46 Mod 1","1","Stbd 30mm Cannon","","240","90","0","","","1"
"Landing Craft Air Cushion LCAC","30 mm Bushmaster II Mark 46 Mod 1","2","port 30mm Cannon","","240","270","0","","","1"
"Landing Craft Air Cushion LCAC","30 mm Bushmaster II Mark 46 Mod 1","3","Port 30mm Cannon","","240","270","0","","","1"
"LCU 1600 LCU-Army","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","0","Stbd .50cal machine Gun","","240","90","0","","","1"
"LCU 1600 LCU-Army","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","Stbd .50cal machine Gun","","240","90","0","","","1"
"LCU 1600 LCU-Army","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","2","Port .50cal machine Gun","","240","270","0","","","1"
"LCU 1600 LCU-Army","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","3","Port .50cal machine Gun","","240","270","0","","","1"
"LCU 1600 LCU-Navy","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","0","Stbd .50cal machine Gun","","240","90","0","","","1"
"LCU 1600 LCU-Navy","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","Stbd .50cal machine Gun","","240","90","0","","","1"
"LCU 1600 LCU-Navy","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","2","Port .50cal machine Gun","","240","270","0","","","1"
"LCU 1600 LCU-Navy","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","3","Port .50cal machine Gun","","240","270","0","","","1"
"Leahy CG","Mk-10 GMLS","0","fwd Mk-10 twin rail launcher","","330","0","40","SPG-55 4","","1"
"Leahy CG","Mk-10 GMLS","1","aft Mk-10 twin rail launcher","","330","180","40","SPG-55 4","","1"
"Leahy CG","Mk-112 ASROC","2","fwd ASROC launcher","","300","0","0","","","0"
"Leahy CG","3/50 Mark 33","3","port 76mm DP","","180","265","0","","","1"
"Leahy CG","3/50 Mark 33","4","stbd 76mm DP","","180","95","0","","","1"
"Leahy CG","Mk-32 3 Torpedo Mount","5","port torpedo launcher","","40","270","0","","","1"
"Leahy CG","Mk-32 3 Torpedo Mount","6","stbd torpedo launcher","","40","90","0","","","1"
"Leahy CG (66)","Mk-10 GMLS","0","fwd Mk-10 twin rail launcher","","330","0","40","SPG-55 4","","1"
"Leahy CG (66)","Mk-10 GMLS","1","aft Mk-10 twin rail launcher","","330","180","40","SPG-55 4","","1"
"Leahy CG (66)","Mk-112 ASROC","2","fwd ASROC launcher","","300","0","0","","","0"
"Leahy CG (66)","3/50 Mark 33","3","port 76mm DP","","180","265","0","","","1"
"Leahy CG (66)","3/50 Mark 33","4","stbd 76mm DP","","180","95","0","","","1"
"Leahy CG (66)","Mk-32 3 Torpedo Mount","5","port torpedo launcher","","40","270","0","","","1"
"Leahy CG (66)","Mk-32 3 Torpedo Mount","6","stbd torpedo launcher","","40","90","0","","","1"
"Leahy CG (78)","Mk-10 GMLS","0","fwd Mk-10 twin rail launcher","","330","0","40","SPG-55 4","","1"
"Leahy CG (78)","Mk-10 GMLS","1","aft Mk-10 twin rail launcher","","330","180","40","SPG-55 4","","1"
"Leahy CG (78)","Mk-112 ASROC","2","fwd ASROC launcher","","300","0","0","","","0"
"Leahy CG (78)","Mk-141 Harpoon Launcher","3","fwd harpoon launcher","","0","350","20","","","0"
"Leahy CG (78)","Mk-141 Harpoon Launcher","4","aft harpoon launcher","","0","170","20","","","0"
"Leahy CG (78)","Mk-32 3 Torpedo Mount","5","port torpedo launcher","","40","270","0","","","1"
"Leahy CG (78)","Mk-32 3 Torpedo Mount","6","stbd torpedo launcher","","40","90","0","","","1"
"Leahy CG NTU (88)","Mk-10 GMLS","0","fwd Mk-10 twin rail launcher","","330","0","40","SPG-55 8","","1"
"Leahy CG NTU (88)","Mk-10 GMLS","1","aft Mk-10 twin rail launcher","","330","180","40","SPG-55 8","","1"
"Leahy CG NTU (88)","Mk-112 ASROC","2","fwd ASROC launcher","","300","0","0","","","0"
"Leahy CG NTU (88)","Mk-141 Harpoon Launcher","3","fwd harpoon launcher","","0","350","20","","","0"
"Leahy CG NTU (88)","Mk-141 Harpoon Launcher","4","aft harpoon launcher","","0","170","20","","","0"
"Leahy CG NTU (88)","20mm/76 M-61A1 Gatling Mark 15 Block 0","5","port CIWS","","260","225","0","","","1"
"Leahy CG NTU (88)","20mm/76 M-61A1 Gatling Mark 15 Block 0","6","stbd CIWS","","260","135","0","","","1"
"Leahy CG NTU (88)","Mk-32 3 Torpedo Mount","7","port torpedo launcher","","40","270","0","","","1"
"Leahy CG NTU (88)","Mk-32 3 Torpedo Mount","8","stbd torpedo launcher","","40","90","0","","","1"
"Leander FF Batch 3","114mm/43(4.5in) Mark 6","0","Fwd 114mm Deck Gun","","320","0","0","","","1"
"Leander FF Batch 3","40mm/56.3 QF Mk1","1","Stbd bow 40mm Cannon","","300","30","0","","","1"
"Leander FF Batch 3","40mm/56.3 QF Mk1","2","Port bow 40mm Cannon","","300","330","0","","","1"
"Leander FF Batch 3","Sea Cat Quad launcher","3","Fwd Sea Cat launcher","","330","0","40","Sea Cat Operator","","0"
"Leander FF Batch 3A","114mm/43(4.5in) Mark 6","0","Fwd 114mm Deck Gun","","320","0","0","","","1"
"Leander FF Batch 3A","Sea Wolf 6pack","1","Fwd Sea Wolf Launcher","","300","180","40","Type 998","Type 965","1"
"Leander FF Batch 3A","Exocet Quad Launcher","2","Fwd Exocet launcher","","60","270","12","","","0"
"Leander FF Batch 3A","20 mm Mark 16","3","Stbd Bow 20mm Cannon","","300","30","0","","","1"
"Leander FF Batch 3A","20 mm Mark 16","4","port Bow 20mm Cannon","","300","330","0","","","1"
"Leander FF Batch 3A","Mk-32 3 Torpedo Mount","5","Stbd Torpedo Tubes","","40","90","0","","","1"
"Leander FF Batch 3A","Mk-32 3 Torpedo Mount","6","Port Torpedo Tubes","","40","270","0","","","1"
"Leander FF Batch 3B","114mm/43(4.5in) Mark 6","0","114mm Deck Gun","","320","0","0","","","1"
"Leander FF Batch 3B","Sea Wolf 6pack","1","Fwd Sea Wolf Launcher","","300","180","40","Type 967/968","","1"
"Leander FF Batch 3B","Exocet Quad Launcher","2","Fwd Exocet launcher","","60","270","12","","","0"
"Leander FF Batch 3B","20 mm Mark 16","3","Stbd bow 20mm Cannon","","300","30","0","","","1"
"Leander FF Batch 3B","20 mm Mark 16","4","Port 20mm Cannon","","300","330","0","","","1"
"Leander FF Batch 3B","Mk-32 3 Torpedo Mount","5","Stbd Torpedo launcher","","40","90","0","","","1"
"Leander FF Batch 3B","Mk-32 3 Torpedo Mount","6","Port Torpedo launcher","","40","270","0","","","1"
"Legend WMSL","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","0","Stbd .50cal machine Gun","","170","90","0","","","1"
"Legend WMSL","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","Stbd .50cal machine Gun","","170","90","0","","","1"
"Legend WMSL","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","2","Port .50cal machine Gun","","170","270","0","","","1"
"Legend WMSL","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","3","Port .50cal machine Gun","","170","270","0","","","1"
"Legend WMSL","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","4","Fwd 20mm Phalanx CIWS","","270","0","0","","","1"
"Legend WMSL","57 mm/70 (2.25in) Marks 2 - 3","5","Fwd 57mm Cannon","","240","0","0","","","1"
"Light Patrol Boat PBF","0.30in GAU-17","0","Fwd .30cal machine Gun","","240","0","0","","","1"
"Light Patrol Boat PBF","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","Fwd .50cal machine Gun","","240","0","0","","","1"
"Light Patrol Boat PBF","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","2","Stbd .50cal machine Gun","","170","90","0","","","1"
"Light Patrol Boat PBF","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","3","port .50cal machine Gun","","170","270","0","","","1"
"Lightning F.Mk.1","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.1","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.1","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.1","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.1A","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.1A","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.1A","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.1A","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.2","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.2","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.2","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.2","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.2A","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.2A","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.2A","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.2A","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.3","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.3","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.3","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.3","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.3A","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.3A","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.3A","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.3A","ADEN 30mm","3","","","20","0","0","","","0"
"Lightning F.Mk.6","ADEN 30mm","0","","","20","0","0","","","0"
"Lightning F.Mk.6","ADEN 30mm/Firestreak","1","","","20","0","0","","","0"
"Lightning F.Mk.6","ADEN 30mm/Firestreak","2","","","20","0","0","","","0"
"Lightning F.Mk.6","ADEN 30mm","3","","","20","0","0","","","0"
"Long Beach CGN","Mk-10 GMLS","0","","","340","0","40","SPG-55 4","","1"
"Long Beach CGN","Mk-10 GMLS","1","","","310","0","40","SPG-55 4","","1"
"Long Beach CGN","Mk-12 GMLS","2","","","270","180","40","SPG-49 2","","1"
"Long Beach CGN","5/38 Mark 12","3","","","130","90","0","","","1"
"Long Beach CGN","5/38 Mark 12","4","","","130","270","0","","","1"
"Long Beach CGN","Mk-32 3 Torpedo Mount","5","","","30","90","0","","","1"
"Long Beach CGN","Mk-32 3 Torpedo Mount","6","","","30","270","0","","","1"
"Long Beach CGN","Mk-112 ASROC","7","","","270","180","0","","","1"
"Long Beach CGN B2","Mk-10 GMLS","0","","","340","0","40","SPG-55 4","","1"
"Long Beach CGN B2","Mk-10 GMLS","1","","","310","0","40","SPG-55 4","","1"
"Long Beach CGN B2","20mm/76 M-61A1 Gatling Mark 15 Block 0","2","","","220","0","0","Phalanx FC","","1"
"Long Beach CGN B2","20mm/76 M-61A1 Gatling Mark 15 Block 0","3","","","340","180","0","Phalanx FC","","1"
"Long Beach CGN B2","5/38 Mark 12","4","","","130","90","0","","","1"
"Long Beach CGN B2","5/38 Mark 12","5","","","130","270","0","","","1"
"Long Beach CGN B2","Mk-141 Harpoon Launcher","6","","","0","90","40","","","0"
"Long Beach CGN B2","Mk-141 Harpoon Launcher","7","","","0","270","40","","","0"
"Long Beach CGN B2","Mk-112 ASROC","8","","","270","180","0","","","1"
"Long Beach CGN B2","Mk-32 3 Torpedo Mount","9","","","30","90","0","","","1"
"Long Beach CGN B2","Mk-32 3 Torpedo Mount","10","","","30","270","0","","","1"
"LST Class Capana","Launcher 40/70L-1","0","","","360","0","0","","","0"
"Lutjens DDG","Mk-13 GMLS","0","","","270","0","40","SPG-51D 2","","1"
"Lutjens DDG","127mm/54 (5in) Mk42","1","","","270","0","0","","","1"
"Lutjens DDG","127mm/54 (5in) Mk42","2","","","270","180","0","","","1"
"Lutjens DDG","Mk-112 ASROC","3","","","360","0","0","","","0"
"Lutjens DDG","Mk-32 3 Torpedo Mount","4","","","30","90","0","","","1"
"Lutjens DDG","Mk-32 3 Torpedo Mount","5","","","30","270","0","","","1"
"Lutjens DDG 1993","Mk-13 GMLS","0","","","270","0","40","SPG-51D 2","","1"
"Lutjens DDG 1993","127mm/54 (5in) Mk42","1","","","270","0","0","","","1"
"Lutjens DDG 1993","127mm/54 (5in) Mk42","2","","","270","180","0","","","1"
"Lutjens DDG 1993","Mk-112 ASROC","3","","","360","0","0","","","0"
"Lutjens DDG 1993","Mk-32 3 Torpedo Mount","4","","","30","90","0","","","1"
"Lutjens DDG 1993","Mk-32 3 Torpedo Mount","5","","","30","270","0","","","1"
"Lutjens DDG 1993","RIM-116A RAM x21","6","","","300","0","0","","","1"
"Lutjens DDG 1993","RIM-116A RAM x21","7","","","300","180","0","","","1"
"Lynx HAS.Mk.2","Lynx HAS.2 left Pylon","0","","","0","0","0","","","0"
"Lynx HAS.Mk.2","Lynx HAS.2 right Pylon","1","","","0","0","0","","","0"
"Lynx HAS.Mk.2(FN)","Lynx HAS.2 left Pylon","0","","","0","0","0","","","0"
"Lynx HAS.Mk.2(FN)","Lynx HAS.2 right Pylon","1","","","0","0","0","","","0"
"Lynx HMA.Mk.8","Lynx HMA8 LH","0","","","0","0","0","","","0"
"Lynx HMA.Mk.8","Lynx HMA8 RH","1","","","0","0","0","","","0"
"Lynx HMA.Mk.8","Selex M147 Flare Disp","2","","","0","0","0","","","0"
"Lynx HMA.Mk.8","Selex M147 Flare Disp","3","","","0","0","0","","","0"
"Lynx Mk.95","Lynx HAS.2 left Pylon","0","","","0","0","0","","","0"
"Lynx Mk.95","Lynx HAS.2 right Pylon","1","","","0","0","0","","","0"
"M113 APC","0.50in(12.7mm) Browning M2(400)","0","","","360","0","0","","","0"
"M163 VADS","20mm M169 Vulcan","0","","","360","0","0","","","0"
"M1A2 Abrams","120mm M256A1","0","","","360","0","0","","","0"
"M1A2 Abrams","0.50in(12.7mm) Browning M2(270)","1","","","360","0","0","","","0"
"M2A3 Bradley","25mm M242 Bushmaster","0","","","360","0","0","","","0"
"M2A3 Bradley","TOW Launcher","1","","","360","0","0","","","1"
"M60A3 Patton","105mm M68","0","","","360","0","0","","","0"
"M60A3 Patton","0.50in(12.7mm) Browning M2(270)","1","","","360","0","0","","","0"
"Maestrale","127 mm/54 (5in) Compact","0","Foredeck Otobreda gun","","240","0","30","","","1"
"Maestrale","Albatross Launcher","1","Aspide SAM","","240","0","30","RTN-10XPx2","","1"
"Maestrale","Otomat Launcher x4","2","Otomat SSM Launcher","","320","180","0","","","1"
"Maestrale","40 mm 2xL70 Bofors","3","Port CIWS DARDO","CIWS","160","270","40","RTN-20X-2","","1"
"Maestrale","40 mm 2xL70 Bofors","4","Stbd CIWS DARDO","CIWS","160","90","40","RTN-20X-2","","1"
"Maestrale","ILAS-3 Triple Torpedo Tube","5","Port Torpedo Tubes 324 mm","","40","90","0","","","1"
"Maestrale","ILAS-3 Triple Torpedo Tube","6","Stbd Torpedo Tubes 324 mm","","40","270","0","","","1"
"Maestrale","533 mm Torpedo Tube Maestrale","7","533 mm Torpedo Tube","","0","315","0","","","1"
"Maestrale","533 mm Torpedo Tube Maestrale","8","533 mm Torpedo Tube","","0","45","0","","","1"
"Maestrale","SCLAR Rocket Launcher","9","CM Launcher","","180","270","30","","","1"
"Maestrale","SCLAR Rocket Launcher","10","CM Launcher","","180","90","30","","","1"
"Marine Protector WPB","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","0","Fwd .50cal machine Gun","","240","0","0","","","1"
"Marine Protector WPB","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","Aft .50cal machine Gun","","240","180","0","","","1"
"MD-500 ASW","MD500 ASW Launcher","0","","","0","0","0","","","0"
"Merlin HM2","Merlin Pylon","0","","","0","0","0","","","0"
"Merlin HM2","Merlin Pylon","1","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","2","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","3","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","4","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","5","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","6","","","0","0","0","","","0"
"Merlin HM2","CM Ejector","7","","","0","0","0","","","0"
"MH-60R","SH-60B Left Outer","0","","","0","0","0","","","0"
"MH-60R","SH-60B Left Inner","1","Left Inner Pylon, may carry torpedo or fuel tank","","0","0","0","","","0"
"MH-60R","SH-60B Right","2","Right pylon","","0","0","0","","","0"
"MH-60R","CM Ejector 2","3","ALE-139","ALE-139","0","0","0","","","0"
"MH-60R","CM Ejector 2","4","ALE-139","ALE-139","0","0","0","","","0"
"MH-60R","5 DICASS Launcher","5","","","0","0","0","","","0"
"MH-60R","5 LOFAR Launcher","6","","","0","0","0","","","0"
"MH-60R","15 DIFAR Launcher","7","","","0","0","0","","","0"
"Mi-17V5","ASO-2V","0","","","0","0","0","","","0"
"Mi-24D","Hind-D Turret","0","","","270","0","0","","","0"
"Mi-24D","Hind-D Inner Hardpoints","1","","","5","0","0","Laser-20km","","0"
"Mi-24D","Hind-D Outer Hardpoints","2","","","5","0","0","Laser-20km","","0"
"Mi-24D","Hind-D Wingtips","3","","","0","0","0","","",""
"Mi-24D","CM Ejector","4","","","0","0","0","","",""
"Mi-24D","CM Ejector","5","","","0","0","0","","",""
"Mi-25","Hind-D Turret","0","","","270","0","0","","","0"
"Mi-25","Hind-D Inner Hardpoints","1","","","5","0","0","Laser-20km","","0"
"Mi-25","Hind-D Outer Hardpoints","2","","","5","0","0","Laser-20km","","0"
"Mi-25","Hind-D Wingtips","3","","","0","0","0","","",""
"Mi-25","CM Ejector","4","","","0","0","0","","",""
"Mi-25","CM Ejector","5","","","0","0","0","","",""
"MiG-21 Bison","MiG-21Bison OuterPylon","0","OuterWing","","0","0","0","Kopyo","","0"
"MiG-21 Bison","MiG-21Bison InnerPylon","1","InnerWing","","0","0","0","Kopyo","","0"
"MiG-21 Bison","23mm GSh-23L","2","Gun","","20","0","0","","","0"
"MiG-21 Bison","MiG-21S Fuselage","3","Fuselage","","0","0","0","","","0"
"MiG-21 Bison","MiG-21Bison InnerPylon","4","InnerWing","","0","0","0","Kopyo","","0"
"MiG-21 Bison","MiG-21Bison OuterPylon","5","OuterWing","","0","0","0","Kopyo","","0"
"MiG-21 Bison","CM Ejector","6","","","0","0","0","","","0"
"MiG-21 Bison","CM Ejector","7","","","0","0","0","","","0"
"MiG-21 LanceR","MiG-21LanceR InnerPylon","0","InnerWing","","0","0","0","EL/M-2022(v)3","","0"
"MiG-21 LanceR","23mm GSh-23L","1","Gun","","20","0","0","","","0"
"MiG-21 LanceR","MiG-21PFM Fuselage","2","Fuselage","","0","0","0","","","0"
"MiG-21 LanceR","MiG-21LanceR InnerPylon","3","InnerWing","","0","0","0","EL/M-2022(v)3","","0"
"MiG-21 LanceR","CM Ejector","4","","","0","0","0","","","0"
"MiG-21 LanceR","CM Ejector","5","","","0","0","0","","","0"
"MiG-21 PFM","MiG-21PF InnerPylon","0","InnerWing","","0","0","0","RP-21 Sapfir","","0"
"MiG-21 PFM","MiG-21F-13 Fuselage","1","Fuselage","","0","0","0","","","0"
"MiG-21 PFM","MiG-21PF InnerPylon","3","InnerWing","","0","0","0","RP-21 Sapfir","","0"
"MiG-21-93","MiG-21-93 OuterPylon","0","OuterWing","","0","0","0","Super Kopyo","","0"
"MiG-21-93","MiG-21-93 InnerPylon","1","InnerWing","","0","0","0","Super Kopyo","","0"
"MiG-21-93","23mm GSh-23L","2","Gun","","20","0","0","","","0"
"MiG-21-93","MiG-21S Fuselage","3","Fuselage","","0","0","0","","","0"
"MiG-21-93","MiG-21-93 InnerPylon","4","InnerWing","","0","0","0","Super Kopyo","","0"
"MiG-21-93","MiG-21-93 OuterPylon","5","OuterWing","","0","0","0","Super Kopyo","","0"
"MiG-21-93","CM Ejector","6","","","0","0","0","","","0"
"MiG-21-93","CM Ejector","7","","","0","0","0","","","0"
"MiG-21bis","MiG-21bis OuterPylon","0","OuterWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis","MiG-21SM InnerPylon","1","InnerWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis","23mm GSh-23L","2","Gun","","20","0","0","","","0"
"MiG-21bis","MiG-21S Fuselage","3","Fuselage","","0","0","0","","","0"
"MiG-21bis","MiG-21SM InnerPylon","4","InnerWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis","MiG-21bis OuterPylon","5","OuterWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis(India)","MiG-21bis OuterPylon","0","OuterWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis(India)","MiG-21SM InnerPylon","1","InnerWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis(India)","23mm GSh-23L","2","Gun","","20","0","0","","","0"
"MiG-21bis(India)","MiG-21S Fuselage","3","Fuselage","","0","0","0","","","0"
"MiG-21bis(India)","MiG-21SM InnerPylon","4","InnerWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21bis(India)","MiG-21bis OuterPylon","5","OuterWing","","0","0","0","RP-22M Sapfir","","0"
"MiG-21F","MiG-21 InnerPylon","0","InnerWing","","0","0","0","","","0"
"MiG-21F","MiG-21 Fuselage","1","Fuselage","","0","0","0","","","0"
"MiG-21F","30mm NR-30(x2)(60)","2","Gun","","20","0","0","","","0"
"MiG-21F","MiG-21 InnerPylon","3","InnerWing","","0","0","0","","","0"
"MiG-21F-13","MiG-21F-13 InnerPylon","0","InnerWing","","0","0","0","","","0"
"MiG-21F-13","MiG-21F-13 Fuselage","1","Fuselage","","0","0","0","","","0"
"MiG-21F-13","30mm NR-30(x2)(60)","2","Gun","","20","0","0","","","0"
"MiG-21F-13","MiG-21F-13 InnerPylon","3","InnerWing","","0","0","0","","","0"
"MiG-21FL","MiG-21FL InnerPylon","0","InnerWing","","0","0","0","","","0"
"MiG-21FL","MiG-21F-13 Fuselage","1","Fuselage","","0","0","0","","","0"
"MiG-21FL","MiG-21FL InnerPylon","2","InnerWing","","0","0","0","","","0"
"MiG-21FR","MiG-21F-13 InnerPylon","0","InnerWing","","0","0","0","","","0"
"MiG-21FR","MiG-21F-13 Fuselage","1","Fuselage","","0","0","0","","","0"
"MiG-21FR","30mm NR-30(x2)(60)","2","Gun","","20","0","0","","","0"
"MiG-21FR","MiG-21F-13 InnerPylon","3","InnerWing","","0","0","0","","","0"
"MiG-21M","MiG-21M OuterPylon","0","OuterWing","","0","0","0","RP-21 Sapfir","","0"
"MiG-21M","MiG-21M InnerPylon","1","InnerWing","","0","0","0","RP-21 Sapfir","","0"
"MiG-21M","23mm GSh-23L","2","Gun","","20","0","0","","","0"
