DatabaseClass text,AirClass text,Quantity numeric,Prefix text,ReadyLevel numeric
"CV-62 Independence 710916-A","EKA-3B","4","VAQ129 ","1"
"CV-62 Independence 710916-A","E-2B","4","VAW122 ","1"
"CV-62 Independence 710916-A","SH-3A","4","HS6 ","1"
"CV-62 Independence 730621-A","F-4J","12","VF33 ","1"
"CV-62 Independence 730621-A","F-4J","12","VF102 ","1"
"CV-62 Independence 730621-A","A-7E","12","VA66 ","1"
"CV-62 Independence 730621-A","A-7E","12","VA12 ","1"
"CV-62 Independence 730621-A","A-6E","8","VA65 ","1"
"CV-62 Independence 730621-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 730621-A","RA-5C","4","RVAH14 ","1"
"CV-62 Independence 730621-A","E-2B","4","VAW122 ","1"
"CV-62 Independence 730621-A","SH-3D","4","HS5 ","1"
"CV-62 Independence 740719-A","F-4J","12","VF33 ","1"
"CV-62 Independence 740719-A","F-4J","12","VF102 ","1"
"CV-62 Independence 740719-A","A-7E","12","VA66 ","1"
"CV-62 Independence 740719-A","A-7E","12","VA12 ","1"
"CV-62 Independence 740719-A","A-6E","8","VA65 ","1"
"CV-62 Independence 740719-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 740719-A","RA-5C","4","RVAH9 ","1"
"CV-62 Independence 740719-A","EA-6B","4","VAQ132 ","1"
"CV-62 Independence 740719-A","E-2B","4","VAW117 ","1"
"CV-62 Independence 740719-A","SH-3D","4","HS5 ","1"
"CV-62 Independence 751015-A","F-4J","12","VF33 ","1"
"CV-62 Independence 751015-A","F-4J","12","VF102 ","1"
"CV-62 Independence 751015-A","A-7E","12","VA66 ","1"
"CV-62 Independence 751015-A","A-7E","12","VA12 ","1"
"CV-62 Independence 751015-A","A-6E","8","VA65 ","1"
"CV-62 Independence 751015-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 751015-A","RA-5C","4","RVAH13 ","1"
"CV-62 Independence 751015-A","EA-6B","4","VAQ132 ","1"
"CV-62 Independence 751015-A","E-2B","4","VAW117 ","1"
"CV-62 Independence 751015-A","SH-3D","4","HS5 ","1"
"CV-62 Independence 770331-A","F-4J","12","VF33 ","1"
"CV-62 Independence 770331-A","F-4J","12","VF102 ","1"
"CV-62 Independence 770331-A","A-7E","12","VA66 ","1"
"CV-62 Independence 770331-A","A-7E","12","VA12 ","1"
"CV-62 Independence 770331-A","A-6E","8","VA65 ","1"
"CV-62 Independence 770331-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 770331-A","RA-5C","4","RVAH12 ","1"
"CV-62 Independence 770331-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 770331-A","E-2B","4","VAW117 ","1"
"CV-62 Independence 770331-A","S-3A","6","VS31 ","1"
"CV-62 Independence 770331-A","SH-3D","4","HS5 ","1"
"CV-62 Independence 780000-A","F-4J","12","VF33 ","1"
"CV-62 Independence 780000-A","F-4J","12","VF102 ","1"
"CV-62 Independence 780000-A","A-7E","12","VA66 ","1"
"CV-62 Independence 780000-A","A-7E","12","VA12 ","1"
"CV-62 Independence 780000-A","A-6E(78)","8","VA65 ","1"
"CV-62 Independence 780000-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 780000-A","RA-5C","4","RVAH12 ","1"
"CV-62 Independence 780000-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 780000-A","E-2B","4","VAW117 ","1"
"CV-62 Independence 780000-A","S-3A","6","VS31 ","1"
"CV-62 Independence 780000-A","SH-3D","4","HS5 ","1"
"CV-62 Independence 790000-A","F-4J","12","VF33 ","1"
"CV-62 Independence 790000-A","F-4J","12","VF102 ","1"
"CV-62 Independence 790000-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 790000-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 790000-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 790000-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 790000-A","RA-5C","4","RVAH12 ","1"
"CV-62 Independence 790000-A","EA-6B","4","VAQ130 ","1"
"CV-62 Independence 790000-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 790000-A","RF-8G","6","VFP63 ","1"
"CV-62 Independence 790000-A","S-3A","6","VS28 ","1"
"CV-62 Independence 790000-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 790628-A","F-4J","12","VF33 ","1"
"CV-62 Independence 790628-A","F-4J","12","VF102 ","1"
"CV-62 Independence 790628-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 790628-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 790628-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 790628-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 790628-A","RA-5C","4","RVAH12 ","1"
"CV-62 Independence 790628-A","EA-6B","4","VAQ130 ","1"
"CV-62 Independence 790628-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 790628-A","RF-8G","6","VFP63 ","1"
"CV-62 Independence 790628-A","S-3A","6","VS28 ","1"
"CV-62 Independence 790628-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 801119-A","F-4J","12","VF33 ","1"
"CV-62 Independence 801119-A","F-4J","12","VF102 ","1"
"CV-62 Independence 801119-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 801119-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 801119-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 801119-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 801119-A","EA-6B","4","VAQ131 ","1"
"CV-62 Independence 801119-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 801119-A","RF-8G","6","VFP63 ","1"
"CV-62 Independence 801119-A","S-3A","6","VS28 ","1"
"CV-62 Independence 801119-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 820607-A","F-14A","12","VF14 ","1"
"CV-62 Independence 820607-A","F-14A","12","VF32 ","1"
"CV-62 Independence 820607-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 820607-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 820607-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 820607-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 820607-A","EA-6B","4","VAQ131 ","1"
"CV-62 Independence 820607-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 820607-A","S-3A","6","VS28 ","1"
"CV-62 Independence 820607-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 831018-A","F-14A","12","VF14 ","1"
"CV-62 Independence 831018-A","F-14A","12","VF32 ","1"
"CV-62 Independence 831018-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 831018-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 831018-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 831018-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 831018-A","EA-6B","4","VAQ131 ","1"
"CV-62 Independence 831018-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 831018-A","S-3A","6","VS28 ","1"
"CV-62 Independence 831018-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 841016-A","F-14A","12","VF14 ","1"
"CV-62 Independence 841016-A","F-14A","12","VF32 ","1"
"CV-62 Independence 841016-A","A-7E(79)","12","VA15 ","1"
"CV-62 Independence 841016-A","A-7E(79)","12","VA87 ","1"
"CV-62 Independence 841016-A","A-6E(78)","8","VA176 ","1"
"CV-62 Independence 841016-A","KA-6D","4","VA176 ","1"
"CV-62 Independence 841016-A","EA-6B","4","VAQ131 ","1"
"CV-62 Independence 841016-A","E-2C","4","VAW122 ","1"
"CV-62 Independence 841016-A","S-3A","6","VS28 ","1"
"CV-62 Independence 841016-A","SH-3H","4","HS15 ","1"
"CV-62 Independence 900623-A","F-14A","12","VF154 ","1"
"CV-62 Independence 900623-A","F-14A","12","VF21 ","1"
"CV-62 Independence 900623-A","F/A-18A","12","VA113 ","1"
"CV-62 Independence 900623-A","F/A-18A","12","VA25 ","1"
"CV-62 Independence 900623-A","A-6E(78)","8","VA196 ","1"
"CV-62 Independence 900623-A","KA-6D","4","VA196 ","1"
"CV-62 Independence 900623-A","EA-6B","4","VAQ139 ","1"
"CV-62 Independence 900623-A","E-2C Group 2","4","VAW113 ","1"
"CV-62 Independence 900623-A","S-3A","6","VS37 ","1"
"CV-62 Independence 900623-A","SH-3H","4","HS8 ","1"
"CV-62 Independence 920415-A","F-14A","12","VF154 ","1"
"CV-62 Independence 920415-A","F-14A","12","VF21 ","1"
"CV-62 Independence 920415-A","F/A-18C","12","VA192 ","1"
"CV-62 Independence 920415-A","F/A-18C","12","VA195 ","1"
"CV-62 Independence 920415-A","A-6E(78)","8","VA115 ","1"
"CV-62 Independence 920415-A","KA-6D","4","VA115 ","1"
"CV-62 Independence 920415-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 920415-A","E-2C Group 2","4","VAW115 ","1"
"CV-62 Independence 920415-A","S-3B","8","VS21 ","1"
"CV-62 Independence 920415-A","SH-3H","4","HS12 ","1"
"CV-62 Independence 930511-A","F-14A","12","VF154 ","1"
"CV-62 Independence 930511-A","F-14A","12","VF21 ","1"
"CV-62 Independence 930511-A","F/A-18C","12","VA192 ","1"
"CV-62 Independence 930511-A","F/A-18C","12","VA195 ","1"
"CV-62 Independence 930511-A","A-6E(78)","8","VA115 ","1"
"CV-62 Independence 930511-A","KA-6D","4","VA115 ","1"
"CV-62 Independence 930511-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 930511-A","E-2C Group 2","4","VAW115 ","1"
"CV-62 Independence 930511-A","S-3B","8","VS21 ","1"
"CV-62 Independence 930511-A","ES-3A","4","VQ5 ","1"
"CV-62 Independence 930511-A","SH-3H","4","HS12 ","1"
"CV-62 Independence 950819-A","F-14A","12","VF154 ","1"
"CV-62 Independence 950819-A","F-14A","12","VF21 ","1"
"CV-62 Independence 950819-A","F/A-18C","12","VA192 ","1"
"CV-62 Independence 950819-A","F/A-18C","12","VA195 ","1"
"CV-62 Independence 950819-A","A-6E(78)","8","VA115 ","1"
"CV-62 Independence 950819-A","KA-6D","4","VA115 ","1"
"CV-62 Independence 950819-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 950819-A","E-2C Group 2","4","VAW115 ","1"
"CV-62 Independence 950819-A","S-3B","8","VS21 ","1"
"CV-62 Independence 950819-A","ES-3A","4","VQ5 ","1"
"CV-62 Independence 950819-A","SH-60F","4","HS14 ","1"
"CV-62 Independence 960209-A","F-14A","12","VF154 ","1"
"CV-62 Independence 960209-A","F/A-18C","12","VA192 ","1"
"CV-62 Independence 960209-A","F/A-18C","12","VA195 ","1"
"CV-62 Independence 960209-A","A-6E(78)","8","VA115 ","1"
"CV-62 Independence 960209-A","KA-6D","4","VA115 ","1"
"CV-62 Independence 960209-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 960209-A","E-2C Group 2","4","VAW115 ","1"
"CV-62 Independence 960209-A","S-3B","8","VS21 ","1"
"CV-62 Independence 960209-A","ES-3A","4","VQ5 ","1"
"CV-62 Independence 960209-A","SH-60F","4","HS14 ","1"
"CV-62 Independence 970215-A","F-14A","12","VF154 ","1"
"CV-62 Independence 970215-A","F/A-18C","12","VA27 ","1"
"CV-62 Independence 970215-A","F/A-18C","12","VA192 ","1"
"CV-62 Independence 970215-A","F/A-18C","12","VA195 ","1"
"CV-62 Independence 970215-A","EA-6B","4","VAQ136 ","1"
"CV-62 Independence 970215-A","E-2C Group 2","4","VAW115 ","1"
"CV-62 Independence 970215-A","S-3B","8","VS21 ","1"
"CV-62 Independence 970215-A","ES-3A","4","VQ5 ","1"
"CV-62 Independence 970215-A","SH-60F","4","HS14 ","1"
