DatabaseClass text primary key,MaxRange_m real,ProbDetonate real,IsPenetration integer,BlastCharge_kg real,FragCharge_kg real,RadCharge_kg real,FragMetal_kg real,FragFragment_kg real,FragSpread real
"BlastFragAir820kg","4561.75143","0.85","0","159.5131197","344.6579202","15.95131197","315.8289601","0.05954543","0.3"
"BlastFragAir840kg","4595.050607","0.85","0","162.9044558","353.3970294","16.29044558","323.6985147","0.060459192","0.3"
"BlastFragAir850kg","4611.373588","0.85","0","164.595702","357.769532","16.4595702","327.634766","0.060909977","0.3"
"BlastFragAir860kg","4627.484977","0.85","0","166.2840466","362.1439689","16.62840466","331.5719845","0.06135677","0.3"
"BlastFragAir880kg","4659.090596","0.85","0","169.6521651","370.8985566","16.96521651","339.4492783","0.062238592","0.3"
"BlastFragAir900kg","4689.901399","0.85","0","173.0090722","379.6606185","17.30090722","347.3303093","0.063105071","0.3"
"BlastFragAir920kg","4719.949362","0.85","0","176.355017","388.4299887","17.6355017","355.2149943","0.063956607","0.3"
"BlastFragAir940kg","4749.264653","0.85","0","179.6902379","397.206508","17.96902379","363.103254","0.064793586","0.3"
"BlastFragAir950kg","4763.65651","0.85","0","181.3538986","401.5974009","18.13538986","367.0487005","0.065206733","0.3"
"BlastFragAir960kg","4777.87576","0.85","0","183.0149632","405.9900245","18.30149632","370.9950123","0.06561638","0.3"
"BlastFragAir980kg","4805.809619","0.85","0","186.3294114","414.7803924","18.63294114","378.8901962","0.06642535","0.3"
"BlastFragAir1000kg","4833.091722","0.85","0","189.6337924","423.5774717","18.96337924","386.7887359","0.067220844","0.3"
"BlastFragAir1025kg","4886.399166","0.85","0","193.7504176","434.583055","19.37504176","396.6665275","0.068794056","0.3"
"BlastFragAir1050kg","4938.427126","0.85","0","197.8520028","445.5986648","19.78520028","406.5493324","0.070349426","0.3"
"BlastFragAir1075kg","4990.010297","0.85","0","201.9389063","456.6240625","20.19389063","416.4370312","0.071911074","0.3"
"BlastFragAir1100kg","5040.368889","0.85","0","206.0114695","467.6590203","20.60114695","426.3295102","0.07345443","0.3"
"BlastFragAir1125kg","5090.345935","0.85","0","210.0700185","478.703321","21.00700185","436.2266605","0.075004584","0.3"
"BlastFragAir1150kg","5139.146946","0.85","0","214.1148646","489.756757","21.41148646","446.1283785","0.076536006","0.3"
"BlastFragAir1175kg","5187.623214","0.85","0","218.1463058","500.8191295","21.81463058","456.0345647","0.078074741","0.3"
"BlastFragAir1200kg","5234.966592","0.85","0","222.1646274","511.8902484","22.21646274","465.9451242","0.079594316","0.3"
"BlastFragAir1225kg","5282.036501","0.85","0","226.1701028","522.9699315","22.61701028","475.8599657","0.081121713","0.3"
"BlastFragAir1250kg","5328.012046","0.85","0","230.1629941","534.058004","23.01629941","485.779002","0.082629529","0.3"
"BlastFragAir1275kg","5373.760609","0.85","0","234.143553","545.154298","23.4143553","495.702149","0.084145671","0.3"
"BlastFragAir1300kg","5418.449362","0.85","0","238.1120215","556.2586523","23.81120215","505.6293262","0.085641824","0.3"
"BlastFragAir1325kg","5462.953455","0.85","0","242.068632","567.370912","24.2068632","515.560456","0.087146798","0.3"
"BlastFragAir1350kg","5506.428859","0.85","0","246.0136083","578.4909278","24.60136083","525.4954639","0.088631382","0.3"
"BlastFragAir1375kg","5549.758274","0.85","0","249.9471659","589.6185561","24.99471659","535.434278","0.090125278","0.3"
"BlastFragAir1400kg","5592.087132","0.85","0","253.8695123","600.7536584","25.38695123","545.3768292","0.091598393","0.3"
"BlastFragAir1425kg","5634.305463","0.85","0","257.780848","611.8961014","25.7780848","555.3230507","0.093081302","0.3"
"BlastFragAir1450kg","5675.548756","0.85","0","261.6813659","623.0457561","26.16813659","565.272878","0.094543047","0.3"
"BlastFragAir1475kg","5716.714145","0.85","0","265.5712527","634.2024982","26.55712527","575.2262491","0.096015064","0.3"
"BlastFragAir1500kg","5756.927722","0.85","0","269.4506886","645.3662076","26.94506886","585.1831038","0.09746554","0.3"
"BlastFragAir1525kg","5797.09349","0.85","0","273.3198477","656.5367682","27.33198477","595.1433841","0.098926759","0.3"
"BlastFragAir1550kg","5836.328654","0.85","0","277.1788986","667.7140676","27.71788986","605.1070338","0.10036607","0.3"
"BlastFragAir1575kg","5875.543852","0.85","0","281.0280042","678.8979972","28.10280042","615.0739986","0.101816586","0.3"
"BlastFragAir1600kg","5913.847863","0.85","0","284.8673226","690.0884516","28.48673226","625.0442258","0.103244834","0.3"
"BlastFragAir1625kg","5952.157731","0.85","0","288.6970065","701.285329","28.86970065","635.0176645","0.104684745","0.3"
"BlastFragAir1650kg","5989.574242","0.85","0","292.5172043","712.4885305","29.25172043","644.9942652","0.106102034","0.3"
"BlastFragAir1675kg","6027.020616","0.85","0","296.3280597","723.6979602","29.63280597","654.9739801","0.107531437","0.3"
"BlastFragAir1700kg","6063.590048","0.85","0","300.1297121","734.9135253","30.01297121","664.9567626","0.108937871","0.3"
"BlastFragAir1725kg","6100.211707","0.85","0","303.9222969","746.1351354","30.39222969","674.9425677","0.110356862","0.3"
"BlastFragAir1750kg","6135.971574","0.85","0","307.7059454","757.362703","30.77059454","684.9313515","0.111752546","0.3"
"BlastFragAir1775kg","6171.804549","0.85","0","311.4807855","768.596143","31.14807855","694.9230715","0.113161223","0.3"
"BlastFragAir1800kg","6206.789745","0.85","0","315.2469411","779.8353726","31.52469411","704.9176863","0.11454626","0.3"
"BlastFragAir1825kg","6241.867581","0.85","0","319.0045329","791.0803114","31.90045329","714.9151557","0.115944722","0.3"
"BlastFragAir1850kg","6276.110629","0.85","0","322.7536782","802.3308812","32.27536782","724.9154406","0.117319217","0.3"
"BlastFragAir1875kg","6310.46462","0.85","0","326.4944911","813.5870059","32.64944911","734.918503","0.11870756","0.3"
"BlastFragAir1900kg","6343.995896","0.85","0","330.2270828","824.8486115","33.02270828","744.9243057","0.120071616","0.3"
"BlastFragAir1925kg","6377.655293","0.85","0","333.9515613","836.1156258","33.39515613","754.9328129","0.121449938","0.3"
"BlastFragAir1950kg","6410.503214","0.85","0","337.6680322","847.3879785","33.76680322","764.9439893","0.122803659","0.3"
"BlastFragAir1975kg","6443.495407","0.85","0","341.3765981","858.6656013","34.13765981","774.9578006","0.124172056","0.3"
"BlastFragAir2000kg","6475.686611","0.85","0","345.0773589","869.9484274","34.50773589","784.9742137","0.125515544","0.3"
"BlastFragAir2050kg","6539.596781","0.85","0","352.4558537","892.5294309","35.24558537","805.0147154","0.128207472","0.3"
"BlastFragAir2100kg","6602.281375","0.85","0","359.8042685","915.1304877","35.98042685","825.0652438","0.130879639","0.3"
"BlastFragAir2150kg","6663.785244","0.85","0","367.1233198","937.7511201","36.71233198","845.1255601","0.133532242","0.3"
"BlastFragAir2200kg","6724.15067","0.85","0","374.4136906","960.3908729","37.44136906","865.1954365","0.136165476","0.3"
"BlastFragAir2250kg","6783.417564","0.85","0","381.6760329","983.0493114","38.16760329","885.2746557","0.138779535","0.3"
"BlastFragAir2300kg","6841.623651","0.85","0","388.9109694","1005.72602","38.89109694","905.3630102","0.141374611","0.3"
"BlastFragAir2350kg","6898.804632","0.85","0","396.1190963","1028.420602","39.61190963","925.4603012","0.143950895","0.3"
"BlastFragAir2400kg","6954.994335","0.85","0","403.3009838","1051.132677","40.33009838","945.5663387","0.146508574","0.3"
"BlastFragAir2450kg","7010.22485","0.85","0","410.4571789","1073.861881","41.04571789","965.6809404","0.149047838","0.3"
"BlastFragAir2500kg","7064.526649","0.85","0","417.5882058","1096.607863","41.75882058","985.8039314","0.15156887","0.3"
"BlastFragAir2550kg","7117.9287","0.85","0","424.6945681","1119.370288","42.46945681","1005.935144","0.154071855","0.3"
"BlastFragAir2600kg","7170.45857","0.85","0","431.7767494","1142.148834","43.17767494","1026.074417","0.156556975","0.3"
"BlastFragAir2650kg","7222.142516","0.85","0","438.8352147","1164.94319","43.88352147","1046.221595","0.15902441","0.3"
"BlastFragAir2700kg","7273.00557","0.85","0","445.8704117","1187.753059","44.58704117","1066.376529","0.161474338","0.3"
"BlastFragAir2750kg","7323.07162","0.85","0","452.8827712","1210.578153","45.28827712","1086.539076","0.163906936","0.3"
"BlastFragAir2800kg","7372.36348","0.85","0","459.8727085","1233.418194","45.98727085","1106.709097","0.166322377","0.3"
"BlastFragAir2850kg","7420.902956","0.85","0","466.8406241","1256.272917","46.68406241","1126.886459","0.168720835","0.3"
"BlastFragAir2900kg","7468.710908","0.85","0","473.7869044","1279.142064","47.37869044","1147.071032","0.171102481","0.3"
"BlastFragAir2950kg","7515.807308","0.85","0","480.7119223","1302.025385","48.07119223","1167.262693","0.173467483","0.3"
"BlastFragAir3000kg","7562.211286","0.85","0","487.6160384","1324.922641","48.76160384","1187.461321","0.175816008","0.3"
"BlastFragAir3050kg","7607.941187","0.85","0","494.499601","1347.833599","49.4499601","1207.6668","0.178148222","0.3"
"BlastFragAir3100kg","7653.014608","0.85","0","501.3629471","1370.758035","50.13629471","1227.879018","0.180464288","0.3"
"BlastFragAir3150kg","7697.448443","0.85","0","508.2064028","1393.695731","50.82064028","1248.097866","0.182764368","0.3"
"BlastFragAir3200kg","7741.258922","0.85","0","515.0302838","1416.646477","51.50302838","1268.323239","0.18504862","0.3"
"BlastFragAir3250kg","7784.461646","0.85","0","521.834896","1439.610069","52.1834896","1288.555035","0.187317202","0.3"
"BlastFragAir3300kg","7827.071619","0.85","0","528.620536","1462.586309","52.8620536","1308.793155","0.189570272","0.3"
"BlastFragAir3350kg","7869.103283","0.85","0","535.3874911","1485.575006","53.53874911","1329.037503","0.191807981","0.3"
"BlastFragAir3400kg","7910.570542","0.85","0","542.1360402","1508.575973","54.21360402","1349.287987","0.194030484","0.3"
"BlastFragAir3450kg","7951.486793","0.85","0","548.8664542","1531.589031","54.88664542","1369.544515","0.19623793","0.3"
"BlastFragAir3500kg","7991.86495","0.85","0","555.5789957","1554.614003","55.55789957","1389.807001","0.198430469","0.3"
"BlastFragAir3550kg","8031.717469","0.85","0","562.2739202","1577.65072","56.22739202","1410.07536","0.200608246","0.3"
"BlastFragAir3600kg","8071.056368","0.85","0","568.9514758","1600.699016","56.89514758","1430.349508","0.202771407","0.3"
"BlastFragAir3650kg","8109.89325","0.85","0","575.6119037","1623.758731","57.56119037","1450.629365","0.204920097","0.3"
"BlastFragAir3700kg","8148.239321","0.85","0","582.2554386","1646.829708","58.22554386","1470.914854","0.207054456","0.3"
"BlastFragAir3750kg","8186.105412","0.85","0","588.8823088","1669.911794","58.88823088","1491.205897","0.209174624","0.3"
"BlastFragAir3800kg","8223.50199","0.85","0","595.4927364","1693.004842","59.54927364","1511.502421","0.211280741","0.3"
"BlastFragAir3850kg","8260.439181","0.85","0","602.086938","1716.108708","60.2086938","1531.804354","0.213372942","0.3"
"BlastFragAir3900kg","8296.926781","0.85","0","608.6651241","1739.223251","60.86651241","1552.111625","0.215451364","0.3"
"BlastFragAir3950kg","8332.974274","0.85","0","615.2275001","1762.348333","61.52275001","1572.424167","0.217516139","0.3"
"BlastFragAir4000kg","8368.590842","0.85","0","621.7742662","1785.483823","62.17742662","1592.741911","0.219567399","0.3"
"BlastFragMis0.1kg","50.78839577","0.85","0","0.036","0.031","0.0036","0.033","0.000109635","0.3"
"BlastFragMis0.2kg","132.5592271","0.85","0","0.072","0.062","0.0072","0.066","0.000217822","0.3"
"BlastFragMis0.3kg","197.5848104","0.85","0","0.108","0.093","0.0108","0.099","0.000325658","0.3"
"BlastFragMis0.4kg","252.307966","0.85","0","0.144","0.124","0.0144","0.132","0.000431373","0.3"
"BlastFragMis0.5kg","300.4448192","0.85","0","0.18","0.155","0.018","0.165","0.000535714","0.3"
"BlastFragMis0.6kg","344.584077","0.85","0","0.216","0.186","0.0216","0.198","0.000640777","0.3"
"BlastFragMis0.7kg","384.2014081","0.85","0","0.252","0.217","0.0252","0.231","0.000742765","0.3"
"BlastFragMis0.8kg","421.7405123","0.85","0","0.288","0.248","0.0288","0.264","0.000846154","0.3"
"BlastFragMis0.9kg","455.8620609","0.85","0","0.324","0.279","0.0324","0.297","0.00094586","0.3"
"BlastFragMis1kg","487.8470117","0.85","0","0.36","0.31","0.036","0.33","0.001044304","0.3"
"BlastFragMis1.1kg","520.2197861","0.85","0","0.393414298","0.342723801","0.03934143","0.363861901","0.001147829","0.3"
"BlastFragMis1.2kg","549.90629","0.85","0","0.426604077","0.375597282","0.042660408","0.397798641","0.001247018","0.3"
"BlastFragMis1.3kg","579.3176999","0.85","0","0.459588091","0.408607939","0.045958809","0.43180397","0.001349387","0.3"
"BlastFragMis1.4kg","606.2923496","0.85","0","0.492382203","0.441745198","0.04923822","0.465872599","0.001446809","0.3"
"BlastFragMis1.5kg","632.0958238","0.85","0","0.525","0.475","0.0525","0.5","0.00154321","0.3"
"BlastFragMis1.6kg","658.1111863","0.85","0","0.557453255","0.508364497","0.055745325","0.534182248","0.001643638","0.3"
"BlastFragMis1.7kg","681.9080061","0.85","0","0.589752265","0.541831823","0.058975227","0.568415912","0.001738275","0.3"
"BlastFragMis1.8kg","706.1462351","0.85","0","0.621906115","0.575395923","0.062190611","0.602697962","0.001837494","0.3"
"BlastFragMis1.9kg","728.2500907","0.85","0","0.653922877","0.609051415","0.065392288","0.637025708","0.001930381","0.3"
"BlastFragMis2kg","749.5892161","0.85","0","0.685809774","0.642793484","0.068580977","0.671396742","0.002022279","0.3"
"BlastFragMis2.1kg","771.6271735","0.85","0","0.717573305","0.676617797","0.07175733","0.705808898","0.002119546","0.3"
"BlastFragMis2.2kg","791.6124432","0.85","0","0.749219347","0.710520435","0.074921935","0.740260218","0.002209732","0.3"
"BlastFragMis2.3kg","812.4316308","0.85","0","0.780753247","0.744497835","0.078075325","0.774748918","0.0023058","0.3"
"BlastFragMis2.4kg","831.2299402","0.85","0","0.812179882","0.778546745","0.081217988","0.809273373","0.0023943","0.3"
"BlastFragMis2.5kg","849.4785438","0.85","0","0.843503725","0.812664183","0.084350372","0.843832092","0.002481859","0.3"
"BlastFragMis2.6kg","868.7222461","0.85","0","0.874728889","0.846847407","0.087472889","0.878423704","0.002576023","0.3"
"BlastFragMis2.7kg","885.9781509","0.85","0","0.905859172","0.881093885","0.090585917","0.913046943","0.002661944","0.3"
"BlastFragMis2.8kg","904.319197","0.85","0","0.93689809","0.915401273","0.093689809","0.947700637","0.002754944","0.3"
"BlastFragMis2.9kg","920.6838839","0.85","0","0.967848906","0.949767396","0.096784891","0.982383698","0.002839259","0.3"
"BlastFragMis3kg","936.629439","0.85","0","0.998714661","0.984190226","0.099871466","1.017095113","0.002922687","0.3"
"BlastFragMis3.1kg","953.7708892","0.85","0","1.029498191","1.018667873","0.102949819","1.051833936","0.003013851","0.3"
"BlastFragMis3.2kg","968.9490812","0.85","0","1.060202148","1.053198568","0.106020215","1.086599284","0.003095724","0.3"
"BlastFragMis3.3kg","985.3877118","0.85","0","1.090829021","1.087780653","0.109082902","1.121390326","0.003185768","0.3"
"BlastFragMis3.4kg","999.8658298","0.85","0","1.121381146","1.122412569","0.112138115","1.156206285","0.003266119","0.3"
"BlastFragMis3.5kg","1014.011417","0.85","0","1.151860722","1.157092852","0.115186072","1.191046426","0.003345636","0.3"
"BlastFragMis3.6kg","1029.497886","0.85","0","1.182269823","1.191820118","0.118226982","1.225910059","0.003433922","0.3"
"BlastFragMis3.7kg","1043.028277","0.85","0","1.212610407","1.226593062","0.121261041","1.260796531","0.003511968","0.3"
"BlastFragMis3.8kg","1057.947966","0.85","0","1.242884325","1.26141045","0.124288433","1.295705225","0.003599181","0.3"
"BlastFragMis3.9kg","1070.910569","0.85","0","1.273093334","1.296271111","0.127309333","1.330635555","0.003675789","0.3"
"BlastFragMis4kg","1083.601705","0.85","0","1.303239097","1.331173936","0.13032391","1.365586968","0.003751613","0.3"
"BlastFragMis4.1kg","1097.742618","0.85","0","1.333323196","1.36611787","0.13333232","1.400558935","0.003837148","0.3"
"BlastFragMis4.2kg","1109.927234","0.85","0","1.363347135","1.40110191","0.136334713","1.435550955","0.003911583","0.3"
"BlastFragMis4.3kg","1123.599032","0.85","0","1.393312347","1.436125102","0.139331235","1.470562551","0.003996094","0.3"
"BlastFragMis4.4kg","1135.312059","0.85","0","1.423220198","1.471186535","0.14232202","1.505593267","0.004069171","0.3"
"BlastFragMis4.5kg","1146.798652","0.85","0","1.453071992","1.506285339","0.145307199","1.540642669","0.004141513","0.3"
"BlastFragMis4.6kg","1159.818892","0.85","0","1.482868975","1.541420684","0.148286897","1.575710342","0.004224425","0.3"
"BlastFragMis4.7kg","1170.879883","0.85","0","1.512612338","1.576591775","0.151261234","1.610795887","0.004295456","0.3"
"BlastFragMis4.8kg","1183.503988","0.85","0","1.542303222","1.611797852","0.154230322","1.645898926","0.004377391","0.3"
"BlastFragMis4.9kg","1194.166015","0.85","0","1.571942722","1.647038185","0.157194272","1.681019093","0.00444714","0.3"
"BlastFragMis5kg","1204.63598","0.85","0","1.601531885","1.682312077","0.160153189","1.716156038","0.0045162","0.3"
"BlastFragMis5.2kg","1226.811799","0.85","0","1.660563191","1.752957873","0.166056319","1.786478936","0.004664436","0.3"
"BlastFragMis5.4kg","1248.305242","0.85","0","1.719404735","1.823730177","0.171940473","1.856865088","0.004810531","0.3"
