DatabaseClass text,LauncherId numeric,Item text,Quantity numeric
"F1630b IB4 1991-L","1","AIM-120A","2"
"F1630b IB4 1991-L","2","CBU-1000","6"
"F1630b IB4 1991-L","3","CBU-1000","8"
"F1630b IB4 1991-L","4","CBU-1000","1"
"F1630b IB4 1991-L","5","Flare-1","30"
"F1630b IB4 1991-L","6","Chaff-1","30"
"F1630b IB4 1991-L","7","20mm PGU","46"
"F1630b IB4 1995-L","0","AIM-9M","2"
"F1630b IB4 1995-L","1","AIM-120B","2"
"F1630b IB4 1995-L","2","CBU-1000","6"
"F1630b IB4 1995-L","3","CBU-1000","8"
"F1630b IB4 1995-L","4","CBU-1000","1"
"F1630b IB4 1995-L","5","Flare-1","30"
"F1630b IB4 1995-L","6","Chaff-1","30"
"F1630b IB4 1995-L","7","20mm PGU","46"
"F1630b IB4 1998-L","0","AIM-9M","2"
"F1630b IB4 1998-L","1","AIM-120C","2"
"F1630b IB4 1998-L","2","CBU-1000","6"
"F1630b IB4 1998-L","3","CBU-1000","8"
"F1630b IB4 1998-L","4","CBU-1000","1"
"F1630b IB4 1998-L","5","Flare-1","30"
"F1630b IB4 1998-L","6","Chaff-1","30"
"F1630b IB4 1998-L","7","20mm PGU","46"
"F1630b IB4 2002-L","0","AIM-9M","2"
"F1630b IB4 2002-L","1","AIM-120C5","2"
"F1630b IB4 2002-L","2","CBU-1000","6"
"F1630b IB4 2002-L","3","CBU-1000","8"
"F1630b IB4 2002-L","4","CBU-1000","1"
"F1630b IB4 2002-L","5","Flare-1","30"
"F1630b IB4 2002-L","6","Chaff-1","30"
"F1630b IB4 2002-L","7","20mm PGU","46"
"F1630b IB4 2004-L","0","AIM-9X","2"
"F1630b IB4 2004-L","1","AIM-120C5","2"
"F1630b IB4 2004-L","2","CBU-1000","6"
"F1630b IB4 2004-L","3","CBU-1000","8"
"F1630b IB4 2004-L","4","CBU-1000","1"
"F1630b IB4 2004-L","5","Flare-1","30"
"F1630b IB4 2004-L","6","Chaff-1","30"
"F1630b IB4 2004-L","7","20mm PGU","46"
"F1630b IB4 2006-L","0","AIM-9X","2"
"F1630b IB4 2006-L","1","AIM-120C7","2"
"F1630b IB4 2006-L","2","CBU-1000","6"
"F1630b IB4 2006-L","3","CBU-1000","8"
"F1630b IB4 2006-L","4","CBU-1000","1"
"F1630b IB4 2006-L","5","Flare-1","30"
"F1630b IB4 2006-L","6","Chaff-1","30"
"F1630b IB4 2006-L","7","20mm PGU","46"
"F1630b IB4 2010-L","0","AIM-9X","2"
"F1630b IB4 2010-L","1","AIM-120D","2"
"F1630b IB4 2010-L","2","CBU-1000","6"
"F1630b IB4 2010-L","3","CBU-1000","8"
"F1630b IB4 2010-L","4","CBU-1000","1"
"F1630b IB4 2010-L","5","Flare-1","30"
"F1630b IB4 2010-L","6","Chaff-1","30"
"F1630b IB4 2010-L","7","20mm PGU","46"
"F1630b IB4E 1991-L","0","AIM-9M","2"
"F1630b IB4E 1991-L","1","AIM-120A","2"
"F1630b IB4E 1991-L","2","CBU-1000","6"
"F1630b IB4E 1991-L","3","370 gallon wing tank","2"
"F1630b IB4E 1991-L","4","CBU-1000","1"
"F1630b IB4E 1991-L","5","Flare-1","30"
"F1630b IB4E 1991-L","6","Chaff-1","30"
"F1630b IB4E 1991-L","7","20mm PGU","46"
"F1630b IB4E 1995-L","0","AIM-9M","2"
"F1630b IB4E 1995-L","1","AIM-120B","2"
"F1630b IB4E 1995-L","2","CBU-1000","6"
"F1630b IB4E 1995-L","3","370 gallon wing tank","2"
"F1630b IB4E 1995-L","4","CBU-1000","1"
"F1630b IB4E 1995-L","5","Flare-1","30"
"F1630b IB4E 1995-L","6","Chaff-1","30"
"F1630b IB4E 1995-L","7","20mm PGU","46"
"F1630b IB4E 1998-L","0","AIM-9M","2"
"F1630b IB4E 1998-L","1","AIM-120C","2"
"F1630b IB4E 1998-L","2","CBU-1000","6"
"F1630b IB4E 1998-L","3","370 gallon wing tank","2"
"F1630b IB4E 1998-L","4","CBU-1000","1"
"F1630b IB4E 1998-L","5","Flare-1","30"
"F1630b IB4E 1998-L","6","Chaff-1","30"
"F1630b IB4E 1998-L","7","20mm PGU","46"
"F1630b IB4E 2002-L","0","AIM-9M","2"
"F1630b IB4E 2002-L","1","AIM-120C5","2"
"F1630b IB4E 2002-L","2","CBU-1000","6"
"F1630b IB4E 2002-L","3","370 gallon wing tank","2"
"F1630b IB4E 2002-L","4","CBU-1000","1"
"F1630b IB4E 2002-L","5","Flare-1","30"
"F1630b IB4E 2002-L","6","Chaff-1","30"
"F1630b IB4E 2002-L","7","20mm PGU","46"
"F1630b IB4E 2004-L","0","AIM-9X","2"
"F1630b IB4E 2004-L","1","AIM-120C5","2"
"F1630b IB4E 2004-L","2","CBU-1000","6"
"F1630b IB4E 2004-L","3","370 gallon wing tank","2"
"F1630b IB4E 2004-L","4","CBU-1000","1"
"F1630b IB4E 2004-L","5","Flare-1","30"
"F1630b IB4E 2004-L","6","Chaff-1","30"
"F1630b IB4E 2004-L","7","20mm PGU","46"
"F1630b IB4E 2006-L","0","AIM-9X","2"
"F1630b IB4E 2006-L","1","AIM-120C7","2"
"F1630b IB4E 2006-L","2","CBU-1000","6"
"F1630b IB4E 2006-L","3","370 gallon wing tank","2"
"F1630b IB4E 2006-L","4","CBU-1000","1"
"F1630b IB4E 2006-L","5","Flare-1","30"
"F1630b IB4E 2006-L","6","Chaff-1","30"
"F1630b IB4E 2006-L","7","20mm PGU","46"
"F1630b IB4E 2010-L","0","AIM-9X","2"
"F1630b IB4E 2010-L","1","AIM-120D","2"
"F1630b IB4E 2010-L","2","CBU-1000","6"
"F1630b IB4E 2010-L","3","370 gallon wing tank","2"
"F1630b IB4E 2010-L","4","CBU-1000","1"
"F1630b IB4E 2010-L","5","Flare-1","30"
"F1630b IB4E 2010-L","6","Chaff-1","30"
"F1630b IB4E 2010-L","7","20mm PGU","46"
"F1630b SD1 1991-L","0","AIM-9M","2"
"F1630b SD1 1991-L","1","AIM-120A","2"
"F1630b SD1 1991-L","2","AGM-45B","2"
"F1630b SD1 1991-L","3","Mk-82","12"
"F1630b SD1 1991-L","4","CBU-1000","1"
"F1630b SD1 1991-L","5","Flare-1","30"
"F1630b SD1 1991-L","6","Chaff-1","30"
"F1630b SD1 1991-L","7","20mm PGU","46"
"F1630b SD1 1995-L","0","AIM-9M","2"
"F1630b SD1 1995-L","1","AIM-120B","2"
"F1630b SD1 1995-L","2","AGM-45B","2"
"F1630b SD1 1995-L","3","Mk-82","12"
"F1630b SD1 1995-L","4","CBU-1000","1"
"F1630b SD1 1995-L","5","Flare-1","30"
"F1630b SD1 1995-L","6","Chaff-1","30"
"F1630b SD1 1995-L","7","20mm PGU","46"
"F1630b SD1 1998-L","0","AIM-9M","2"
"F1630b SD1 1998-L","1","AIM-120C","2"
"F1630b SD1 1998-L","2","AGM-45B","2"
"F1630b SD1 1998-L","3","Mk-82","12"
"F1630b SD1 1998-L","4","CBU-1000","1"
"F1630b SD1 1998-L","5","Flare-1","30"
"F1630b SD1 1998-L","6","Chaff-1","30"
"F1630b SD1 1998-L","7","20mm PGU","46"
"F1630b SD1 2002-L","0","AIM-9M","2"
"F1630b SD1 2002-L","1","AIM-120C5","2"
"F1630b SD1 2002-L","2","AGM-45B","2"
"F1630b SD1 2002-L","3","Mk-82","12"
"F1630b SD1 2002-L","4","CBU-1000","1"
"F1630b SD1 2002-L","5","Flare-1","30"
"F1630b SD1 2002-L","6","Chaff-1","30"
"F1630b SD1 2002-L","7","20mm PGU","46"
"F1630b SD1 2004-L","0","AIM-9X","2"
"F1630b SD1 2004-L","1","AIM-120C5","2"
"F1630b SD1 2004-L","2","AGM-45B","2"
"F1630b SD1 2004-L","3","Mk-82","12"
"F1630b SD1 2004-L","4","CBU-1000","1"
"F1630b SD1 2004-L","5","Flare-1","30"
"F1630b SD1 2004-L","6","Chaff-1","30"
"F1630b SD1 2004-L","7","20mm PGU","46"
"F1630b SD1 2006-L","0","AIM-9X","2"
"F1630b SD1 2006-L","1","AIM-120C7","2"
"F1630b SD1 2006-L","2","AGM-45B","2"
"F1630b SD1 2006-L","3","Mk-82","12"
"F1630b SD1 2006-L","4","CBU-1000","1"
"F1630b SD1 2006-L","5","Flare-1","30"
"F1630b SD1 2006-L","6","Chaff-1","30"
"F1630b SD1 2006-L","7","20mm PGU","46"
"F1630b SD1 2010-L","0","AIM-9X","2"
"F1630b SD1 2010-L","1","AIM-120D","2"
"F1630b SD1 2010-L","2","AGM-45B","2"
"F1630b SD1 2010-L","3","Mk-82","12"
"F1630b SD1 2010-L","4","CBU-1000","1"
"F1630b SD1 2010-L","5","Flare-1","30"
"F1630b SD1 2010-L","6","Chaff-1","30"
"F1630b SD1 2010-L","7","20mm PGU","46"
"F1630b SD1E 1991-L","0","AIM-120A","2"
"F1630b SD1E 1991-L","1","AGM-45B","2"
"F1630b SD1E 1991-L","2","Mk-82","8"
"F1630b SD1E 1991-L","3","370 gallon wing tank","2"
"F1630b SD1E 1991-L","4","CBU-1000","1"
"F1630b SD1E 1991-L","5","Flare-1","30"
"F1630b SD1E 1991-L","6","Chaff-1","30"
"F1630b SD1E 1991-L","7","20mm PGU","46"
"F1630b SD1E 1995-L","0","AIM-120B","2"
"F1630b SD1E 1995-L","1","AGM-45B","2"
"F1630b SD1E 1995-L","2","Mk-82","8"
"F1630b SD1E 1995-L","3","370 gallon wing tank","2"
"F1630b SD1E 1995-L","4","CBU-1000","1"
"F1630b SD1E 1995-L","5","Flare-1","30"
"F1630b SD1E 1995-L","6","Chaff-1","30"
"F1630b SD1E 1995-L","7","20mm PGU","46"
"F1630b SD1E 1998-L","0","AIM-120C","2"
"F1630b SD1E 1998-L","1","AGM-45B","2"
"F1630b SD1E 1998-L","2","Mk-82","8"
"F1630b SD1E 1998-L","3","370 gallon wing tank","2"
"F1630b SD1E 1998-L","4","CBU-1000","1"
"F1630b SD1E 1998-L","5","Flare-1","30"
"F1630b SD1E 1998-L","6","Chaff-1","30"
"F1630b SD1E 1998-L","7","20mm PGU","46"
"F1630b SD1E 2002-L","0","AIM-120C5","2"
"F1630b SD1E 2002-L","1","AGM-45B","2"
"F1630b SD1E 2002-L","2","Mk-82","8"
"F1630b SD1E 2002-L","3","370 gallon wing tank","2"
"F1630b SD1E 2002-L","4","CBU-1000","1"
"F1630b SD1E 2002-L","5","Flare-1","30"
"F1630b SD1E 2002-L","6","Chaff-1","30"
"F1630b SD1E 2002-L","7","20mm PGU","46"
"F1630b SD1E 2004-L","0","AIM-120C5","2"
"F1630b SD1E 2004-L","1","AGM-45B","2"
"F1630b SD1E 2004-L","2","Mk-82","8"
"F1630b SD1E 2004-L","3","370 gallon wing tank","2"
"F1630b SD1E 2004-L","4","CBU-1000","1"
"F1630b SD1E 2004-L","5","Flare-1","30"
"F1630b SD1E 2004-L","6","Chaff-1","30"
"F1630b SD1E 2004-L","7","20mm PGU","46"
"F1630b SD1E 2006-L","0","AIM-120C7","2"
"F1630b SD1E 2006-L","1","AGM-45B","2"
"F1630b SD1E 2006-L","2","Mk-82","8"
"F1630b SD1E 2006-L","3","370 gallon wing tank","2"
"F1630b SD1E 2006-L","4","CBU-1000","1"
"F1630b SD1E 2006-L","5","Flare-1","30"
"F1630b SD1E 2006-L","6","Chaff-1","30"
"F1630b SD1E 2006-L","7","20mm PGU","46"
"F1630b SD1E 2010-L","0","AIM-120D","2"
"F1630b SD1E 2010-L","1","AGM-45B","2"
"F1630b SD1E 2010-L","2","Mk-82","8"
"F1630b SD1E 2010-L","3","370 gallon wing tank","2"
"F1630b SD1E 2010-L","4","CBU-1000","1"
"F1630b SD1E 2010-L","5","Flare-1","30"
"F1630b SD1E 2010-L","6","Chaff-1","30"
"F1630b SD1E 2010-L","7","20mm PGU","46"
"F1630b UR1 1991-L","0","AIM-9M","2"
"F1630b UR1 1991-L","1","AIM-120A","2"
"F1630b UR1 1991-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1991-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1991-L","4","300 gallon wing tank","1"
"F1630b UR1 1991-L","5","Flare-1","30"
"F1630b UR1 1991-L","6","Chaff-1","30"
"F1630b UR1 1991-L","7","20mm PGU","46"
"F1630b UR1 1995-L","0","AIM-9M","2"
"F1630b UR1 1995-L","1","AIM-120B","2"
"F1630b UR1 1995-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1995-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1995-L","4","300 gallon wing tank","1"
"F1630b UR1 1995-L","5","Flare-1","30"
"F1630b UR1 1995-L","6","Chaff-1","30"
"F1630b UR1 1995-L","7","20mm PGU","46"
"F1630b UR1 1998-L","0","AIM-9M","2"
"F1630b UR1 1998-L","1","AIM-120C","2"
"F1630b UR1 1998-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1998-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 1998-L","4","300 gallon wing tank","1"
"F1630b UR1 1998-L","5","Flare-1","30"
"F1630b UR1 1998-L","6","Chaff-1","30"
"F1630b UR1 1998-L","7","20mm PGU","46"
"F1630b UR1 2002-L","0","AIM-9M","2"
"F1630b UR1 2002-L","1","AIM-120C5","2"
"F1630b UR1 2002-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2002-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2002-L","4","300 gallon wing tank","1"
"F1630b UR1 2002-L","5","Flare-1","30"
"F1630b UR1 2002-L","6","Chaff-1","30"
"F1630b UR1 2002-L","7","20mm PGU","46"
"F1630b UR1 2004-L","0","AIM-9X","2"
"F1630b UR1 2004-L","1","AIM-120C5","2"
"F1630b UR1 2004-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2004-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2004-L","4","300 gallon wing tank","1"
"F1630b UR1 2004-L","5","Flare-1","30"
"F1630b UR1 2004-L","6","Chaff-1","30"
"F1630b UR1 2004-L","7","20mm PGU","46"
"F1630b UR1 2006-L","0","AIM-9X","2"
"F1630b UR1 2006-L","1","AIM-120C7","2"
"F1630b UR1 2006-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2006-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2006-L","4","300 gallon wing tank","1"
"F1630b UR1 2006-L","5","Flare-1","30"
"F1630b UR1 2006-L","6","Chaff-1","30"
"F1630b UR1 2006-L","7","20mm PGU","46"
"F1630b UR1 2010-L","0","AIM-9X","2"
"F1630b UR1 2010-L","1","AIM-120D","2"
"F1630b UR1 2010-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2010-L","3","Mk 71 Zuni WAFAR","8"
"F1630b UR1 2010-L","4","300 gallon wing tank","1"
"F1630b UR1 2010-L","5","Flare-1","30"
"F1630b UR1 2010-L","6","Chaff-1","30"
"F1630b UR1 2010-L","7","20mm PGU","46"
"F1630b UR1E 1991-L","0","AIM-9M","2"
"F1630b UR1E 1991-L","1","AIM-120A","2"
"F1630b UR1E 1991-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 1991-L","3","370 gallon wing tank","2"
"F1630b UR1E 1991-L","4","300 gallon wing tank","1"
"F1630b UR1E 1991-L","5","Flare-1","30"
"F1630b UR1E 1991-L","6","Chaff-1","30"
"F1630b UR1E 1991-L","7","20mm PGU","46"
"F1630b UR1E 1995-L","0","AIM-9M","2"
"F1630b UR1E 1995-L","1","AIM-120B","2"
"F1630b UR1E 1995-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 1995-L","3","370 gallon wing tank","2"
"F1630b UR1E 1995-L","4","300 gallon wing tank","1"
"F1630b UR1E 1995-L","5","Flare-1","30"
"F1630b UR1E 1995-L","6","Chaff-1","30"
"F1630b UR1E 1995-L","7","20mm PGU","46"
"F1630b UR1E 1998-L","0","AIM-9M","2"
"F1630b UR1E 1998-L","1","AIM-120C","2"
"F1630b UR1E 1998-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 1998-L","3","370 gallon wing tank","2"
"F1630b UR1E 1998-L","4","300 gallon wing tank","1"
"F1630b UR1E 1998-L","5","Flare-1","30"
"F1630b UR1E 1998-L","6","Chaff-1","30"
"F1630b UR1E 1998-L","7","20mm PGU","46"
"F1630b UR1E 2002-L","0","AIM-9M","2"
"F1630b UR1E 2002-L","1","AIM-120C5","2"
"F1630b UR1E 2002-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 2002-L","3","370 gallon wing tank","2"
"F1630b UR1E 2002-L","4","300 gallon wing tank","1"
"F1630b UR1E 2002-L","5","Flare-1","30"
"F1630b UR1E 2002-L","6","Chaff-1","30"
"F1630b UR1E 2002-L","7","20mm PGU","46"
"F1630b UR1E 2004-L","0","AIM-9X","2"
"F1630b UR1E 2004-L","1","AIM-120C5","2"
"F1630b UR1E 2004-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 2004-L","3","370 gallon wing tank","2"
"F1630b UR1E 2004-L","4","300 gallon wing tank","1"
"F1630b UR1E 2004-L","5","Flare-1","30"
"F1630b UR1E 2004-L","6","Chaff-1","30"
"F1630b UR1E 2004-L","7","20mm PGU","46"
"F1630b UR1E 2006-L","0","AIM-9X","2"
"F1630b UR1E 2006-L","1","AIM-120C7","2"
"F1630b UR1E 2006-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 2006-L","3","370 gallon wing tank","2"
"F1630b UR1E 2006-L","4","300 gallon wing tank","1"
"F1630b UR1E 2006-L","5","Flare-1","30"
"F1630b UR1E 2006-L","6","Chaff-1","30"
"F1630b UR1E 2006-L","7","20mm PGU","46"
"F1630b UR1E 2010-L","0","AIM-9X","2"
"F1630b UR1E 2010-L","1","AIM-120D","2"
"F1630b UR1E 2010-L","2","Mk 71 Zuni WAFAR","8"
"F1630b UR1E 2010-L","3","370 gallon wing tank","2"
"F1630b UR1E 2010-L","4","300 gallon wing tank","1"
"F1630b UR1E 2010-L","5","Flare-1","30"
"F1630b UR1E 2010-L","6","Chaff-1","30"
"F1630b UR1E 2010-L","7","20mm PGU","46"
"F1630b UR2 1991-L","0","AIM-9M","2"
"F1630b UR2 1991-L","1","AIM-120A","2"
"F1630b UR2 1991-L","2","Hydra-70 rocket","38"
"F1630b UR2 1991-L","3","Hydra-70 rocket","38"
"F1630b UR2 1991-L","4","300 gallon wing tank","1"
"F1630b UR2 1991-L","5","Flare-1","30"
"F1630b UR2 1991-L","6","Chaff-1","30"
"F1630b UR2 1991-L","7","20mm PGU","46"
"F1630b UR2 1995-L","0","AIM-9M","2"
"F1630b UR2 1995-L","1","AIM-120B","2"
"F1630b UR2 1995-L","2","Hydra-70 rocket","38"
"F1630b UR2 1995-L","3","Hydra-70 rocket","38"
"F1630b UR2 1995-L","4","300 gallon wing tank","1"
"F1630b UR2 1995-L","5","Flare-1","30"
"F1630b UR2 1995-L","6","Chaff-1","30"
"F1630b UR2 1995-L","7","20mm PGU","46"
"F1630b UR2 1998-L","0","AIM-9M","2"
"F1630b UR2 1998-L","1","AIM-120C","2"
"F1630b UR2 1998-L","2","Hydra-70 rocket","38"
"F1630b UR2 1998-L","3","Hydra-70 rocket","38"
"F1630b UR2 1998-L","4","300 gallon wing tank","1"
"F1630b UR2 1998-L","5","Flare-1","30"
"F1630b UR2 1998-L","6","Chaff-1","30"
"F1630b UR2 1998-L","7","20mm PGU","46"
"F1630b UR2 2002-L","0","AIM-9M","2"
"F1630b UR2 2002-L","1","AIM-120C5","2"
"F1630b UR2 2002-L","2","Hydra-70 rocket","38"
"F1630b UR2 2002-L","3","Hydra-70 rocket","38"
"F1630b UR2 2002-L","4","300 gallon wing tank","1"
"F1630b UR2 2002-L","5","Flare-1","30"
"F1630b UR2 2002-L","6","Chaff-1","30"
"F1630b UR2 2002-L","7","20mm PGU","46"
"F1630b UR2 2004-L","0","AIM-9X","2"
"F1630b UR2 2004-L","1","AIM-120C5","2"
"F1630b UR2 2004-L","2","Hydra-70 rocket","38"
"F1630b UR2 2004-L","3","Hydra-70 rocket","38"
"F1630b UR2 2004-L","4","300 gallon wing tank","1"
"F1630b UR2 2004-L","5","Flare-1","30"
"F1630b UR2 2004-L","6","Chaff-1","30"
"F1630b UR2 2004-L","7","20mm PGU","46"
"F1630b UR2 2006-L","0","AIM-9X","2"
"F1630b UR2 2006-L","1","AIM-120C7","2"
"F1630b UR2 2006-L","2","Hydra-70 rocket","38"
"F1630b UR2 2006-L","3","Hydra-70 rocket","38"
"F1630b UR2 2006-L","4","300 gallon wing tank","1"
"F1630b UR2 2006-L","5","Flare-1","30"
"F1630b UR2 2006-L","6","Chaff-1","30"
"F1630b UR2 2006-L","7","20mm PGU","46"
"F1630b UR2 2010-L","0","AIM-9X","2"
"F1630b UR2 2010-L","1","AIM-120D","2"
"F1630b UR2 2010-L","2","Hydra-70 rocket","38"
"F1630b UR2 2010-L","3","Hydra-70 rocket","38"
"F1630b UR2 2010-L","4","300 gallon wing tank","1"
"F1630b UR2 2010-L","5","Flare-1","30"
"F1630b UR2 2010-L","6","Chaff-1","30"
"F1630b UR2 2010-L","7","20mm PGU","46"
"F1630b UR2E 1991-L","0","AIM-9M","2"
"F1630b UR2E 1991-L","1","AIM-120A","2"
"F1630b UR2E 1991-L","2","Hydra-70 rocket","38"
"F1630b UR2E 1991-L","3","370 gallon wing tank","2"
"F1630b UR2E 1991-L","4","300 gallon wing tank","1"
"F1630b UR2E 1991-L","5","Flare-1","30"
"F1630b UR2E 1991-L","6","Chaff-1","30"
"F1630b UR2E 1991-L","7","20mm PGU","46"
"F1630b UR2E 1995-L","0","AIM-9M","2"
"F1630b UR2E 1995-L","1","AIM-120B","2"
"F1630b UR2E 1995-L","2","Hydra-70 rocket","38"
"F1630b UR2E 1995-L","3","370 gallon wing tank","2"
"F1630b UR2E 1995-L","4","300 gallon wing tank","1"
"F1630b UR2E 1995-L","5","Flare-1","30"
"F1630b UR2E 1995-L","6","Chaff-1","30"
"F1630b UR2E 1995-L","7","20mm PGU","46"
"F1630b UR2E 1998-L","0","AIM-9M","2"
"F1630b UR2E 1998-L","1","AIM-120C","2"
"F1630b UR2E 1998-L","2","Hydra-70 rocket","38"
"F1630b UR2E 1998-L","3","370 gallon wing tank","2"
"F1630b UR2E 1998-L","4","300 gallon wing tank","1"
"F1630b UR2E 1998-L","5","Flare-1","30"
"F1630b UR2E 1998-L","6","Chaff-1","30"
"F1630b UR2E 1998-L","7","20mm PGU","46"
"F1630b UR2E 2002-L","0","AIM-9M","2"
"F1630b UR2E 2002-L","1","AIM-120C5","2"
"F1630b UR2E 2002-L","2","Hydra-70 rocket","38"
"F1630b UR2E 2002-L","3","370 gallon wing tank","2"
"F1630b UR2E 2002-L","4","300 gallon wing tank","1"
"F1630b UR2E 2002-L","5","Flare-1","30"
"F1630b UR2E 2002-L","6","Chaff-1","30"
"F1630b UR2E 2002-L","7","20mm PGU","46"
"F1630b UR2E 2004-L","0","AIM-9X","2"
"F1630b UR2E 2004-L","1","AIM-120C5","2"
"F1630b UR2E 2004-L","2","Hydra-70 rocket","38"
"F1630b UR2E 2004-L","3","370 gallon wing tank","2"
"F1630b UR2E 2004-L","4","300 gallon wing tank","1"
"F1630b UR2E 2004-L","5","Flare-1","30"
"F1630b UR2E 2004-L","6","Chaff-1","30"
"F1630b UR2E 2004-L","7","20mm PGU","46"
"F1630b UR2E 2006-L","0","AIM-9X","2"
"F1630b UR2E 2006-L","1","AIM-120C7","2"
"F1630b UR2E 2006-L","2","Hydra-70 rocket","38"
"F1630b UR2E 2006-L","3","370 gallon wing tank","2"
"F1630b UR2E 2006-L","4","300 gallon wing tank","1"
"F1630b UR2E 2006-L","5","Flare-1","30"
"F1630b UR2E 2006-L","6","Chaff-1","30"
"F1630b UR2E 2006-L","7","20mm PGU","46"
"F1630b UR2E 2010-L","0","AIM-9X","2"
"F1630b UR2E 2010-L","1","AIM-120D","2"
"F1630b UR2E 2010-L","2","Hydra-70 rocket","38"
"F1630b UR2E 2010-L","3","370 gallon wing tank","2"
"F1630b UR2E 2010-L","4","300 gallon wing tank","1"
"F1630b UR2E 2010-L","5","Flare-1","30"
"F1630b UR2E 2010-L","6","Chaff-1","30"
"F1630b UR2E 2010-L","7","20mm PGU","46"
"F1640 GB1 1991-L","0","AIM-9M","2"
"F1640 GB1 1991-L","1","AIM-120A","2"
"F1640 GB1 1991-L","2","GBU-10/B","2"
"F1640 GB1 1991-L","3","GBU-10/B","2"
"F1640 GB1 1991-L","4","300 gallon wing tank","1"
"F1640 GB1 1991-L","5","Flare-1","30"
"F1640 GB1 1991-L","6","Chaff-1","30"
"F1640 GB1 1991-L","7","20mm PGU","46"
"F1640 GB1 1995-L","0","AIM-9M","2"
"F1640 GB1 1995-L","1","AIM-120B","2"
"F1640 GB1 1995-L","2","GBU-10/B","2"
"F1640 GB1 1995-L","3","GBU-10/B","2"
"F1640 GB1 1995-L","4","300 gallon wing tank","1"
"F1640 GB1 1995-L","5","Flare-1","30"
"F1640 GB1 1995-L","6","Chaff-1","30"
"F1640 GB1 1995-L","7","20mm PGU","46"
"F1640 GB1 1998-L","0","AIM-9M","2"
"F1640 GB1 1998-L","1","AIM-120C","2"
"F1640 GB1 1998-L","2","GBU-10/B","2"
"F1640 GB1 1998-L","3","GBU-10/B","2"
"F1640 GB1 1998-L","4","300 gallon wing tank","1"
"F1640 GB1 1998-L","5","Flare-1","30"
"F1640 GB1 1998-L","6","Chaff-1","30"
"F1640 GB1 1998-L","7","20mm PGU","46"
"F1640 GB1 2002-L","0","AIM-9M","2"
"F1640 GB1 2002-L","1","AIM-120C5","2"
"F1640 GB1 2002-L","2","GBU-10/B","2"
"F1640 GB1 2002-L","3","GBU-10/B","2"
"F1640 GB1 2002-L","4","300 gallon wing tank","1"
"F1640 GB1 2002-L","5","Flare-1","30"
"F1640 GB1 2002-L","6","Chaff-1","30"
"F1640 GB1 2002-L","7","20mm PGU","46"
"F1640 GB1 2004-L","0","AIM-9X","2"
"F1640 GB1 2004-L","1","AIM-120C5","2"
"F1640 GB1 2004-L","2","GBU-10/B","2"
"F1640 GB1 2004-L","3","GBU-10/B","2"
"F1640 GB1 2004-L","4","300 gallon wing tank","1"
"F1640 GB1 2004-L","5","Flare-1","30"
"F1640 GB1 2004-L","6","Chaff-1","30"
"F1640 GB1 2004-L","7","20mm PGU","46"
"F1640 GB1 2006-L","0","AIM-9X","2"
"F1640 GB1 2006-L","1","AIM-120C7","2"
"F1640 GB1 2006-L","2","GBU-10/B","2"
"F1640 GB1 2006-L","3","GBU-10/B","2"
"F1640 GB1 2006-L","4","300 gallon wing tank","1"
"F1640 GB1 2006-L","5","Flare-1","30"
"F1640 GB1 2006-L","6","Chaff-1","30"
"F1640 GB1 2006-L","7","20mm PGU","46"
"F1640 GB1 2010-L","0","AIM-9X","2"
"F1640 GB1 2010-L","1","AIM-120D","2"
"F1640 GB1 2010-L","2","GBU-10/B","2"
"F1640 GB1 2010-L","3","GBU-10/B","2"
"F1640 GB1 2010-L","4","300 gallon wing tank","1"
"F1640 GB1 2010-L","5","Flare-1","30"
"F1640 GB1 2010-L","6","Chaff-1","30"
"F1640 GB1 2010-L","7","20mm PGU","46"
"F1640 GB1E 1991-L","0","AIM-9M","2"
"F1640 GB1E 1991-L","1","AIM-120A","2"
"F1640 GB1E 1991-L","2","GBU-10/B","2"
"F1640 GB1E 1991-L","3","370 gallon wing tank","2"
"F1640 GB1E 1991-L","4","300 gallon wing tank","1"
"F1640 GB1E 1991-L","5","Flare-1","30"
"F1640 GB1E 1991-L","6","Chaff-1","30"
"F1640 GB1E 1991-L","7","20mm PGU","46"
