DatabaseClass numeric,SensorClass numeric,SensorAz numeric
"Pr 205 Tsunami (Cuba)","Eyeball 20/20","0"
"Pr 205 Tsunami (Cuba)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Cuba)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Cuba)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Cuba)","MR-104 Rys","0"
"Pr 205 Tsunami (Cuba)","MR-331 Rangout","0"
"Pr 205 Tsunami (Egypt)","ESM-1","0"
"Pr 205 Tsunami (Egypt)","Eyeball 20/20","0"
"Pr 205 Tsunami (Egypt)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Egypt)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Egypt)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Egypt)","MR-104 Rys","0"
"Pr 205 Tsunami (Egypt)","MR-331 Rangout","0"
"Pr 205 Tsunami (Germany, East)","ESM-1","0"
"Pr 205 Tsunami (Germany, East)","Eyeball 20/20","0"
"Pr 205 Tsunami (Germany, East)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Germany, East)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Germany, East)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Germany, East)","MR-104 Rys","0"
"Pr 205 Tsunami (Germany, East)","MR-331 Rangout","0"
"Pr 205 Tsunami (India)","ESM-1","0"
"Pr 205 Tsunami (India)","Eyeball 20/20","0"
"Pr 205 Tsunami (India)","Eyeball 20/20b","0"
"Pr 205 Tsunami (India)","Eyeball 20/20c","0"
"Pr 205 Tsunami (India)","Eyeball 20/20d","0"
"Pr 205 Tsunami (India)","MR-104 Rys","0"
"Pr 205 Tsunami (India)","MR-331 Rangout","0"
"Pr 205 Tsunami (Iraq)","ESM-1","0"
"Pr 205 Tsunami (Iraq)","Eyeball 20/20","0"
"Pr 205 Tsunami (Iraq)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Iraq)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Iraq)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Iraq)","MR-104 Rys","0"
"Pr 205 Tsunami (Iraq)","MR-331 Rangout","0"
"Pr 205 Tsunami (Korea, North)","ESM-1","0"
"Pr 205 Tsunami (Korea, North)","Eyeball 20/20","0"
"Pr 205 Tsunami (Korea, North)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Korea, North)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Korea, North)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Korea, North)","MR-104 Rys","0"
"Pr 205 Tsunami (Korea, North)","MR-331 Rangout","0"
"Pr 205 Tsunami (Poland)","ESM-1","0"
"Pr 205 Tsunami (Poland)","Eyeball 20/20","0"
"Pr 205 Tsunami (Poland)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Poland)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Poland)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Poland)","MR-104 Rys","0"
"Pr 205 Tsunami (Poland)","MR-331 Rangout","0"
"Pr 205 Tsunami (Romania)","ESM-1","0"
"Pr 205 Tsunami (Romania)","Eyeball 20/20","0"
"Pr 205 Tsunami (Romania)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Romania)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Romania)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Romania)","MR-104 Rys","0"
"Pr 205 Tsunami (Romania)","MR-331 Rangout","0"
"Pr 205 Tsunami (Syria)","ESM-1","0"
"Pr 205 Tsunami (Syria)","Eyeball 20/20","0"
"Pr 205 Tsunami (Syria)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Syria)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Syria)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Syria)","MR-104 Rys","0"
"Pr 205 Tsunami (Syria)","MR-331 Rangout","0"
"Pr 205 Tsunami (Yemen, North)","ESM-1","0"
"Pr 205 Tsunami (Yemen, North)","Eyeball 20/20","0"
"Pr 205 Tsunami (Yemen, North)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Yemen, North)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Yemen, North)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Yemen, North)","MR-104 Rys","0"
"Pr 205 Tsunami (Yemen, North)","MR-331 Rangout","0"
"Pr 205 Tsunami (Yugoslavia)","ESM-1","0"
"Pr 205 Tsunami (Yugoslavia)","Eyeball 20/20","0"
"Pr 205 Tsunami (Yugoslavia)","Eyeball 20/20b","0"
"Pr 205 Tsunami (Yugoslavia)","Eyeball 20/20c","0"
"Pr 205 Tsunami (Yugoslavia)","Eyeball 20/20d","0"
"Pr 205 Tsunami (Yugoslavia)","MR-104 Rys","0"
"Pr 205 Tsunami (Yugoslavia)","MR-331 Rangout","0"
"Pr 205 Tsunami","ESM-1","0"
"Pr 205 Tsunami","Eyeball 20/20","0"
"Pr 205 Tsunami","Eyeball 20/20b","0"
"Pr 205 Tsunami","Eyeball 20/20c","0"
"Pr 205 Tsunami","Eyeball 20/20d","0"
"Pr 205 Tsunami","MR-104 Rys","0"
"Pr 205 Tsunami","MR-331 Rangout","0"
"Pr 205ER Tsunami (Algeria)","ESM-1","0"
"Pr 205ER Tsunami (Algeria)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Algeria)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Algeria)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Algeria)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Algeria)","MR-104 Rys","0"
"Pr 205ER Tsunami (Algeria)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Angola)","ESM-1","0"
"Pr 205ER Tsunami (Angola)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Angola)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Angola)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Angola)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Angola)","MR-104 Rys","0"
"Pr 205ER Tsunami (Angola)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Azerbaijan)","ESM-1","0"
"Pr 205ER Tsunami (Azerbaijan)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Azerbaijan)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Azerbaijan)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Azerbaijan)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Azerbaijan)","MR-104 Rys","0"
"Pr 205ER Tsunami (Azerbaijan)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Bangladesh)","ESM-1","0"
"Pr 205ER Tsunami (Bangladesh)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Bangladesh)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Bangladesh)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Bangladesh)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Bangladesh)","MR-104 Rys","0"
"Pr 205ER Tsunami (Bangladesh)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Bulgaria)","ESM-1","0"
"Pr 205ER Tsunami (Bulgaria)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Bulgaria)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Bulgaria)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Bulgaria)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Bulgaria)","MR-104 Rys","0"
"Pr 205ER Tsunami (Bulgaria)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Cuba)","ESM-1","0"
"Pr 205ER Tsunami (Cuba)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Cuba)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Cuba)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Cuba)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Cuba)","MR-104 Rys","0"
"Pr 205ER Tsunami (Cuba)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Eritrea)","ESM-1","0"
"Pr 205ER Tsunami (Eritrea)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Eritrea)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Eritrea)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Eritrea)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Eritrea)","MR-104 Rys","0"
"Pr 205ER Tsunami (Eritrea)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Ethiopia)","ESM-1","0"
"Pr 205ER Tsunami (Ethiopia)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Ethiopia)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Ethiopia)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Ethiopia)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Ethiopia)","MR-104 Rys","0"
"Pr 205ER Tsunami (Ethiopia)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Finland)","ESM-1","0"
"Pr 205ER Tsunami (Finland)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Finland)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Finland)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Finland)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Finland)","MR-104 Rys","0"
"Pr 205ER Tsunami (Finland)","MR-331 Rangout","0"
"Pr 205ER Tsunami (India)","ESM-1","0"
"Pr 205ER Tsunami (India)","Eyeball 20/20","0"
"Pr 205ER Tsunami (India)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (India)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (India)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (India)","MR-104 Rys","0"
"Pr 205ER Tsunami (India)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Iran)","ESM-1","0"
"Pr 205ER Tsunami (Iran)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Iran)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Iran)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Iran)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Iran)","MR-104 Rys","0"
"Pr 205ER Tsunami (Iran)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Iraq)","ESM-1","0"
"Pr 205ER Tsunami (Iraq)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Iraq)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Iraq)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Iraq)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Iraq)","MR-104 Rys","0"
"Pr 205ER Tsunami (Iraq)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Somalia)","ESM-1","0"
"Pr 205ER Tsunami (Somalia)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Somalia)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Somalia)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Somalia)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Somalia)","MR-104 Rys","0"
"Pr 205ER Tsunami (Somalia)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Syria)","ESM-1","0"
"Pr 205ER Tsunami (Syria)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Syria)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Syria)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Syria)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Syria)","MR-104 Rys","0"
"Pr 205ER Tsunami (Syria)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Vietnam)","ESM-1","0"
"Pr 205ER Tsunami (Vietnam)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Vietnam)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Vietnam)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Vietnam)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Vietnam)","MR-104 Rys","0"
"Pr 205ER Tsunami (Vietnam)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Yemen, North)","ESM-1","0"
"Pr 205ER Tsunami (Yemen, North)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Yemen, North)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Yemen, North)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Yemen, North)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Yemen, North)","MR-104 Rys","0"
"Pr 205ER Tsunami (Yemen, North)","MR-331 Rangout","0"
"Pr 205ER Tsunami (Yemen, South)","ESM-1","0"
"Pr 205ER Tsunami (Yemen, South)","Eyeball 20/20","0"
"Pr 205ER Tsunami (Yemen, South)","Eyeball 20/20b","0"
"Pr 205ER Tsunami (Yemen, South)","Eyeball 20/20c","0"
"Pr 205ER Tsunami (Yemen, South)","Eyeball 20/20d","0"
"Pr 205ER Tsunami (Yemen, South)","MR-104 Rys","0"
"Pr 205ER Tsunami (Yemen, South)","MR-331 Rangout","0"
"Pr 205ER Tsunami(Libya)","ESM-1","0"
"Pr 205ER Tsunami(Libya)","Eyeball 20/20","0"
"Pr 205ER Tsunami(Libya)","Eyeball 20/20b","0"
"Pr 205ER Tsunami(Libya)","Eyeball 20/20c","0"
"Pr 205ER Tsunami(Libya)","Eyeball 20/20d","0"
"Pr 205ER Tsunami(Libya)","MR-104 Rys","0"
"Pr 205ER Tsunami(Libya)","MR-331 Rangout","0"
"Pr 205P Tarantul","ESM-4","0"
"Pr 205P Tarantul","Eyeball 20/20","0"
"Pr 205P Tarantul","Eyeball 20/20b","0"
"Pr 205P Tarantul","Eyeball 20/20c","0"
"Pr 205P Tarantul","Eyeball 20/20d","0"
"Pr 205P Tarantul","MG-329 Shelon VDS","180"
"Pr 205P Tarantul","Palm Frond SS","0"
"Pr 205P Tarantul","Peel Cone AS/SS","0"
"Pr 205U Tsunami","ESM-1","0"
"Pr 205U Tsunami","Eyeball 20/20","0"
"Pr 205U Tsunami","Eyeball 20/20b","0"
"Pr 205U Tsunami","Eyeball 20/20c","0"
"Pr 205U Tsunami","Eyeball 20/20d","0"
"Pr 205U Tsunami","MR-104 Rys","0"
"Pr 205U Tsunami","MR-331 Rangout","0"
"Pr 206MR Vikhr","Clay Brick","0"
"Pr 206MR Vikhr","Eyeball 20/20","0"
"Pr 206MR Vikhr","Eyeball 20/20b","0"
"Pr 206MR Vikhr","Eyeball 20/20c","0"
"Pr 206MR Vikhr","Eyeball 20/20d","0"
"Pr 206MR Vikhr","Plank Shave AS/SS","0"
"Pr 266M Akvamarin-M","Don 2 SS","0"
"Pr 266M Akvamarin-M","ESM-1.5","0"
"Pr 266M Akvamarin-M","Eyeball 20/20","0"
"Pr 266M Akvamarin-M","Eyeball 20/20b","0"
"Pr 266M Akvamarin-M","Eyeball 20/20c","0"
"Pr 266M Akvamarin-M","Eyeball 20/20d","0"
"Pr 266M Akvamarin-M","Generic Mine Hunting Sonar","0"
"Pr 503M","ESM-1","0"
"Pr 503M","Eyeball 20/20","0"
"Pr 503M","Eyeball 20/20b","0"
"Pr 503M","Eyeball 20/20c","0"
"Pr 503M","Eyeball 20/20d","0"
"Pr 503M","Nayada SS","0"
"Pr 503M","Paltus Active","0"
"Pr 503M","Watch Dog","0"
"Pr 537 Osminol","ESM-1.5","0"
"Pr 537 Osminol","Eyeball 20/20","0"
"Pr 537 Osminol","Eyeball 20/20b","0"
"Pr 537 Osminol","Eyeball 20/20c","0"
"Pr 537 Osminol","Eyeball 20/20d","0"
"Pr 537 Osminol","Palm Frond SS","0"
"Pr 61 Kashin","Eyeball 20/20","0"
"Pr 61 Kashin","Eyeball 20/20b","0"
"Pr 61 Kashin","Eyeball 20/20c","0"
"Pr 61 Kashin","Eyeball 20/20d","0"
"Pr 61 Kashin","Gerkules Active","0"
"Pr 61 Kashin","MG-325 Vega TA","180"
"Pr 61 Kashin","MR-310U Angara M(Head Net C)","0"
"Pr 61 Kashin","MR-500 Kliver","0"
"Pr 61 Kashin","Watch Dog","0"
"Pr 627 Kit","MGK-200 Active","0"
"Pr 627 Kit","MGK-200 Bow Passive","0"
"Pr 627 Kit","MRK-10 SS","0"
"Pr 627 Kit","Periscope-1","0"
"Pr 627 Kit","Zhaliv-P ESM","0"
"Pr 633","ESM-1","0"
"Pr 633","MGK-100 Kerch Active","0"
"Pr 633","MGK-100 Kerch Bow Passive","0"
"Pr 633","MRK-50 SS","0"
"Pr 633","Periscope-1","0"
"Pr 633(Algeria)","ESM-1","0"
"Pr 633(Algeria)","MGK-100 Kerch Active","0"
"Pr 633(Algeria)","MGK-100 Kerch Bow Passive","0"
"Pr 633(Algeria)","MRK-50 SS","0"
"Pr 633(Algeria)","Periscope-1","0"
"Pr 633(Bulgaria)","ESM-1","0"
"Pr 633(Bulgaria)","MGK-100 Kerch Active","0"
"Pr 633(Bulgaria)","MGK-100 Kerch Bow Passive","0"
"Pr 633(Bulgaria)","MRK-50 SS","0"
"Pr 633(Bulgaria)","Periscope-1","0"
"Pr 633(Egypt)","ESM-1","0"
"Pr 633(Egypt)","MGK-100 Kerch Active","0"
"Pr 633(Egypt)","MGK-100 Kerch Bow Passive","0"
"Pr 633(Egypt)","MRK-50 SS","0"
"Pr 633(Egypt)","Periscope-1","0"
"Pr 633(Syria)","ESM-1","0"
"Pr 633(Syria)","MGK-100 Kerch Active","0"
"Pr 633(Syria)","MGK-100 Kerch Bow Passive","0"
"Pr 633(Syria)","MRK-50 SS","0"
"Pr 633(Syria)","Periscope-1","0"
"Pr 636 Vashavyanka(China)","ESM-1","0"
"Pr 636 Vashavyanka(China)","MGK-400V1 Active","0"
"Pr 636 Vashavyanka(China)","MGK-400V1 Bow Passive","0"
"Pr 636 Vashavyanka(China)","MRK-50E SS","0"
"Pr 636 Vashavyanka(China)","Periscope-1","0"
"Pr 636M Vashavyanka(Algeria)","ESM-1","0"
"Pr 636M Vashavyanka(Algeria)","MGK-400V1 Active","0"
"Pr 636M Vashavyanka(Algeria)","MGK-400V1 Bow Passive","0"
"Pr 636M Vashavyanka(Algeria)","MRK-50E SS","0"
"Pr 636M Vashavyanka(Algeria)","Periscope-1","0"
"Pr 636M Vashavyanka(China)","ESM-1","0"
"Pr 636M Vashavyanka(China)","MGK-400V1 Active","0"
"Pr 636M Vashavyanka(China)","MGK-400V1 Bow Passive","0"
"Pr 636M Vashavyanka(China)","MRK-50E SS","0"
"Pr 636M Vashavyanka(China)","Periscope-1","0"
"Pr 641 SSK","ESM-1","0"
"Pr 641 SSK","MGK-200 Active","0"
"Pr 641 SSK","MGK-200 Bow Passive","0"
"Pr 641 SSK","MRK-50 SS","0"
"Pr 641 SSK","Periscope-1","0"
"Pr 641 SSK(Libya)","ESM-1","0"
"Pr 641 SSK(Libya)","MGK-200 Active","0"
"Pr 641 SSK(Libya)","MGK-200 Bow Passive","0"
"Pr 641 SSK(Libya)","MRK-50 SS","0"
"Pr 641 SSK(Libya)","Periscope-1","0"
"Pr 641B Som","ESM-1","0"
"Pr 641B Som","MGK-400 Active","0"
"Pr 641B Som","MGK-400 Bow Passive","0"
"Pr 641B Som","MRK-50 SS","0"
"Pr 641B Som","Periscope-1","0"
"Pr 659","MGK-200 Active","0"
"Pr 659","MGK-200 Bow Passive","0"
"Pr 659","MRK-10 SS","0"
"Pr 659","Periscope-1","0"
"Pr 659","Zhaliv-P ESM","0"
"Pr 659T","MGK-200 Active","0"
"Pr 659T","MGK-200 Bow Passive","0"
"Pr 659T","MRK-10 SS","0"
"Pr 659T","Periscope-1","0"
"Pr 659T","Zhaliv-P ESM","0"
"Pr 667AT Gruscha","ESM-1","0"
"Pr 667AT Gruscha","MGK-400 Active","0"
"Pr 667AT Gruscha","MGK-400 Bow Passive","0"
"Pr 667AT Gruscha","MRK-50 SS","0"
"Pr 667AT Gruscha","Periscope-1","0"
"Pr 667BDR Kalmar","ESM-1","0"
"Pr 667BDR Kalmar","MGK-400 Active","0"
"Pr 667BDR Kalmar","MGK-400 Bow Passive","0"
"Pr 667BDR Kalmar","MGK-400 Port Flank Passive","270"
"Pr 667BDR Kalmar","MGK-400 Stbd Flank Passive","90"
"Pr 667BDR Kalmar","MRKP-58 Radian(Snoop pair)","0"
"Pr 667BDR Kalmar","Periscope-1","0"
"Pr 667BDRM Delfin","ESM-1","0"
"Pr 667BDRM Delfin","MGK-400 Active","0"
"Pr 667BDRM Delfin","MGK-400 Bow Passive","0"
"Pr 667BDRM Delfin","MGK-400 Port Flank Passive","270"
"Pr 667BDRM Delfin","MGK-400 Stbd Flank Passive","90"
"Pr 667BDRM Delfin","MRKP-58 Radian(Snoop pair)","0"
"Pr 667BDRM Delfin","Periscope-1","0"
"Pr 670 Skat","ESM-1","0"
"Pr 670 Skat","MGK-100 Kerch Active","0"
"Pr 670 Skat","MGK-100 Kerch Bow Passive","0"
"Pr 670 Skat","MRP-25 SS","0"
"Pr 670 Skat","Periscope-1","0"
"Pr 670M Chayka","ESM-1","0"
"Pr 670M Chayka","MGK-300 Active","0"
"Pr 670M Chayka","MGK-300 Bow Passive","0"
"Pr 670M Chayka","MRP-25 SS","0"
"Pr 670M Chayka","Periscope-1","0"
"Pr 671 Yorzh","MGK-300 Active","0"
"Pr 671 Yorzh","MGK-300 Bow Passive","0"
"Pr 671 Yorzh","MRK-50 SS","0"
"Pr 671 Yorzh","Periscope-1","0"
"Pr 671 Yorzh","Zhaliv-P ESM","0"
"Pr 671RT Syomga","MGK-300 Active","0"
"Pr 671RT Syomga","MGK-300 Bow Passive","0"
"Pr 671RT Syomga","MRK-50 SS","0"
"Pr 671RT Syomga","Periscope-1","0"
"Pr 671RT Syomga","Zhaliv-P ESM","0"
"Pr 671RTMK Shchuka","MGK-400 Active","0"
"Pr 671RTMK Shchuka","MGK-400 Bow Passive","0"
"Pr 671RTMK Shchuka","MGK-400 Port Flank Passive","270"
"Pr 671RTMK Shchuka","MGK-400 Stbd Flank Passive","90"
"Pr 671RTMK Shchuka","MRK-50 SS","0"
"Pr 671RTMK Shchuka","Pelamida TA","180"
"Pr 671RTMK Shchuka","Periscope-1","0"
"Pr 671RTMK Shchuka","Zhaliv-P ESM","0"
"Pr 675","MGK-200 Active","0"
"Pr 675","MGK-200 Bow Passive","0"
"Pr 675","MRK-10 SS","0"
"Pr 675","Periscope-1","0"
"Pr 675","Zhaliv-P ESM","0"
"Pr 685 Plavnik","Bukhta ESM","0"
"Pr 685 Plavnik","MGK-500 Active","0"
"Pr 685 Plavnik","MGK-500 Bow Passive","0"
"Pr 685 Plavnik","MRK-50 SS","0"
"Pr 685 Plavnik","Periscope-1","0"
"Pr 68bis","Eyeball 20/20","0"
"Pr 68bis","Eyeball 20/20b","0"
"Pr 68bis","Eyeball 20/20c","0"
"Pr 68bis","Eyeball 20/20d","0"
"Pr 68bis","Gyuys-2","0"
"Pr 68bis","Rif-A","0"
"Pr 68bis","Tamir-5N Active","0"
"Pr 705 Lira","Bukhta ESM","0"
"Pr 705 Lira","MGK-300 Active","0"
"Pr 705 Lira","MGK-300 Bow Passive","0"
"Pr 705 Lira","MRK-50 SS","0"
"Pr 705 Lira","Periscope-1","0"
"Pr 771 Polnocny-B","ESM-1","0"
"Pr 771 Polnocny-B","Eyeball 20/20","0"
"Pr 771 Polnocny-B","Eyeball 20/20b","0"
"Pr 771 Polnocny-B","Eyeball 20/20c","0"
"Pr 771 Polnocny-B","Eyeball 20/20d","0"
"Pr 771 Polnocny-B","Spin Trough SS","0"
"Pr 775  Ropucha","Don 2 SS","0"
"Pr 775  Ropucha","ESM-6","0"
"Pr 775  Ropucha","Eyeball 20/20","0"
"Pr 775  Ropucha","Eyeball 20/20b","0"
"Pr 775  Ropucha","Eyeball 20/20c","0"
"Pr 775  Ropucha","Eyeball 20/20d","0"
"Pr 775  Ropucha","MGK-355TA Polinom TA","0"
"Pr 775  Ropucha","Strut Curve AS/SS","0"
"Pr 864 Meridian","ESM-1","0"
"Pr 864 Meridian","Eyeball 20/20","0"
"Pr 864 Meridian","Eyeball 20/20b","0"
"Pr 864 Meridian","Eyeball 20/20c","0"
"Pr 864 Meridian","Eyeball 20/20d","0"
"Pr 864 Meridian","Nayada SS","0"
"Pr 864 Meridian","Ros'-K VDS","0"
"Pr 8773EKM Paltus","ESM-1","0"
"Pr 8773EKM Paltus","MGK-400V1 Active","0"
"Pr 8773EKM Paltus","MGK-400V1 Bow Passive","0"
"Pr 8773EKM Paltus","MRK-50E SS","0"
"Pr 8773EKM Paltus","Periscope-1","0"
"Pr 8773EKM Paltus(India)","ESM-1","0"
"Pr 8773EKM Paltus(India)","MGK-400E Active","0"
"Pr 8773EKM Paltus(India)","MGK-400E Bow Passive","0"
"Pr 8773EKM Paltus(India)","MRK-50E SS","0"
"Pr 8773EKM Paltus(India)","Periscope-1","0"
"Pr 877E Paltus","ESM-1","0"
"Pr 877E Paltus","MGK-400E Active","0"
"Pr 877E Paltus","MGK-400E Bow Passive","0"
"Pr 877E Paltus","MRK-50E SS","0"
"Pr 877E Paltus","Periscope-1","0"
"Pr 877EKM Paltus","ESM-1","0"
"Pr 877EKM Paltus","MGK-400E Active","0"
"Pr 877EKM Paltus","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus","MRK-50E SS","0"
"Pr 877EKM Paltus","Periscope-1","0"
"Pr 877EKM Paltus(Algeria)","ESM-1","0"
"Pr 877EKM Paltus(Algeria)","MGK-400E Active","0"
"Pr 877EKM Paltus(Algeria)","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus(Algeria)","MRK-50E SS","0"
"Pr 877EKM Paltus(Algeria)","Periscope-1","0"
"Pr 877EKM Paltus(China)","ESM-1","0"
"Pr 877EKM Paltus(China)","MGK-400E Active","0"
"Pr 877EKM Paltus(China)","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus(China)","MRK-50E SS","0"
"Pr 877EKM Paltus(China)","Periscope-1","0"
"Pr 877EKM Paltus(India)","ESM-1","0"
"Pr 877EKM Paltus(India)","MGK-400E Active","0"
"Pr 877EKM Paltus(India)","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus(India)","MRK-50E SS","0"
"Pr 877EKM Paltus(India)","Periscope-1","0"
"Pr 877EKM Paltus(Iran)","ESM-1","0"
"Pr 877EKM Paltus(Iran)","MGK-400E Active","0"
"Pr 877EKM Paltus(Iran)","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus(Iran)","MRK-50E SS","0"
"Pr 877EKM Paltus(Iran)","Periscope-1","0"
"Pr 877EKM Paltus(Romania)","ESM-1","0"
"Pr 877EKM Paltus(Romania)","MGK-400E Active","0"
"Pr 877EKM Paltus(Romania)","MGK-400E Bow Passive","0"
"Pr 877EKM Paltus(Romania)","MRK-50E SS","0"
"Pr 877EKM Paltus(Romania)","Periscope-1","0"
"Pr 877M Paltus","ESM-1","0"
"Pr 877M Paltus","MGK-400 Active","0"
"Pr 877M Paltus","MGK-400 Bow Passive","0"
"Pr 877M Paltus","MRK-50 SS","0"
"Pr 877M Paltus","Periscope-1","0"
"Pr 877V Alrossa","ESM-1","0"
"Pr 877V Alrossa","MGK-400 Active","0"
"Pr 877V Alrossa","MGK-400 Bow Passive","0"
"Pr 877V Alrossa","MRK-50 SS","0"
"Pr 877V Alrossa","Periscope-1","0"
"Pr 885 Yasen","ESM-1","0"
"Pr 885 Yasen","MGK-540 Active","0"
"Pr 885 Yasen","MGK-540 Bow Passive","0"
"Pr 885 Yasen","MRK-50 SS","0"
"Pr 885 Yasen","Periscope-1","0"
"Pr 941 Akula","ESM-1","0"
"Pr 941 Akula","MGK-400 Active","0"
"Pr 941 Akula","MGK-400 Bow Passive","0"
"Pr 941 Akula","MGK-400 Port Flank Passive","270"
