DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"MIM-23 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 50km, Ref:49km, ERP_dBw: -99 / -109","","50","49.02","80","-40","40","5","GenericSensor","0.27","5.36","3.58","3000000000","3500000000","99","1","0","-99","-109","0","1","1","0","0","3000000","5","5","-30","0","1","1","0"
"MLA-1","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 280km, Ref:87.8km, ERP_dBw: 74 / 61","I can find very little about this radar except that its a postwar italian set, air search, 150nm(177.8km) maximum range, peak power of 250kW, L band.  Assuming that this system detects a 100m² target at instrumented, putting ref range at 87.848km.  Being post war, assuming large positional errors.  As i have no data on error or on antennae dimensions, values are all creatively input.  Assuming a gain of 20dB.","280","87.848","360","0","30","7.5","GenericSensor","0.0444","0.075","0.075","1215000000","1390000000","99","1","1","73.9794","60.9691","0","0","2.5","-3","-12","3000000","1.5","1.5","-30","0","1","1","0"
"MPQ-33","MPQ-33","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 35km, Ref:65.6km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range scaled against known Ref Range of MPQ-46","35","65.63","360","-10","55","2","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-34","MPQ-34","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 74km, Ref:30km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Extrapolated Ref Range from MPQ-48(it doubled output power, so its deteciton ranges should exceed MPQ-34 by 18.9%, thus, MPQ-48 ref range -18.9%=MPQ-34 Ref Range.","74","30","360","-10","15","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-35","MPQ-35","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 110km, Ref:61.6km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Output less than half of MPQ-50, decreases ref_range accordingly, estimate decrease at 22.095%.","110","61.55","360","10","55","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-46","MPQ-64","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 40km, Ref:75km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range is Accurate","40","75","360","-10","55","2","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-48","MPQ-48","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 74km, Ref:52km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range is accurate.","74","52","360","-10","15","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-50","MPQ-50","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 125km, Ref:79km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range is Accurate.","125","79","360","10","55","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-53","MPQ-53","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 170km, Ref:88.3km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. Max range is accurate.","170","88.3","360","-5","75","2.77","GenericSensor","0","0.1","0.09","3000000000.0","3500000000.0","99","1","1","80","70","9","0","0","-3","-12","3000000.0","5","5","-30","0","1","1","0"
"MPQ-55","MPQ-55","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 80km, Ref:61.8km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Output doubled over MPQ-48, increases ref_range accordingly, estimates increase at 18.9%.","80","61.83","360","-10","15","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-57","MPQ-57","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 45km, Ref:84.4km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range scaled against known Ref Range of MPQ-46","45","84.38","360","-10","55","2","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-61","MPQ-61","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 50km, Ref:93.8km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Ref Range scaled against known Ref Range of MPQ-46","50","93.75","360","-10","55","2","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-62","MPQ-62","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 80km, Ref:61.8km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  No changes in performance over MPQ-55 in GCB terms.","80","61.83","360","-10","15","3","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MPQ-64","MPQ-64","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 74km, Ref:30km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Range, scan rate, and elevations are accurate.","74","30","360","-10","55","2","GenericSensor","0","0.2","0.17","3000000000","3500000000","99","1","0","80","70","12","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"MR-105 (Port)","Bass Tilt","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 55km, Ref:17km, ERP_dBw: 60 / 50          NATO Bass Tilt. Fire control radar for AK-630 CIWS installed aboard numerous Russian surface combatants.","","55","17","180","-18","36","10","GenericSensor","0.01","0.05","0.05","3000000000","3500000000","99","1","1","60","50","1","0","700","0","0","3000000","5","3","-30","0","1","1","0"
"MR-105 (Stbd)","Bass Tilt","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 55km, Ref:17km, ERP_dBw: 60 / 50          NATO Bass Tilt. Fire control radar for AK-630 CIWS installed aboard numerous Russian surface combatants.","","55","17","180","-18","36","10","GenericSensor","0.01","0.05","0.05","3000000000","3500000000","99","1","1","60","50","1","0","700","0","0","3000000","5","3","-30","0","1","1","0"
"MR-302M Topaz","Strut Pair II","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 280km, Ref:77.5km, ERP_dBw: 87 / 77          NATO Strut Pair II. Air search radar installed aboard several Russian surface combatants.","","280","77.54","360","-35","70","8.63","GenericSensor","0","0.27","0.18","3000000000","3500000000","99","1","1","87","77","4","0","2.5","0","0","3000000","5","5","-30","0","1","1","0"
"MR-350 Podkat (Port Pair)","Cross Sword","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 55km, Ref:17.4km, ERP_dBw: 76 / 66          NATO Cross Sword. Fire control radar for the SA-N-9.","error level assigned to suport SA-N-9, 9M330 Kinzhal, command guided to 7.2km, 11.4m det range, 11.44m error assigned at 7.2km.","55","17.4","180","-15","60","2","GenericSensor","0.001","0.05","0.05","3000000000","3500000000","99","1","1","76","66","4","0","0","0","0","3000000","5","7","-30","0","1","1","0"
"MR-350 Podkat (Stbd Pair)","Cross Sword","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 55km, Ref:17.4km, ERP_dBw: 76 / 66          NATO Cross Sword. Fire control radar for the SA-N-9.","error level assigned to suport SA-N-9, 9M330 Kinzhal, command guided to 7.2km, 11.4m det range, 11.44m error assigned at 7.2km.","55","17.4","180","-15","60","2","GenericSensor","0.001","0.05","0.05","3000000000","3500000000","99","1","1","76","66","4","0","0","0","0","3000000","5","7","-30","0","1","1","0"
"MR-352 Positiv ME-1.2 (Port Array)","Cross Round","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:47km, ERP_dBw: 71 / 61          NATO Cross Round. Fire control radar for Russian Kashtan-M CIWS installed aboard a number of Russian surface combatants.","","150","47","180","-30","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","24","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"MR-352 Positiv ME-1.2 (Port Pair)","Cross Round","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:47km, ERP_dBw: 71 / 61          NATO Cross Round. Fire control radar for Russian Kashtan-M CIWS installed aboard a number of Russian surface combatants.","","150","47","180","-30","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","12","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"MR-352 Positiv ME-1.2 (Stbd Array)","Cross Round","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:47km, ERP_dBw: 71 / 61          NATO Cross Round. Fire control radar for Russian Kashtan-M CIWS installed aboard a number of Russian surface combatants.","","150","47","180","-30","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","24","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"MR-352 Positiv ME-1.2 (Stbd Pair)","Cross Round","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:47km, ERP_dBw: 71 / 61          NATO Cross Round. Fire control radar for Russian Kashtan-M CIWS installed aboard a number of Russian surface combatants.","","150","47","180","-30","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","12","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"MR-600 Voskhod AS","Top Sail AS","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 500km, Ref:100km, ERP_dBw: 80 / 70","45 m2 aperture","500","100","360","-5","55","10","GenericSensor","0","0.19","0.12","3000000000","3500000000","99","2","1","80","70","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"MR-90 Oriech FC (Port Array)","Front Dome","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 131km, Ref:41.5km, ERP_dBw: 60 / 50          NATO Front Dome. Russian SAM fire control radar array installed aboard Sovremenny Class DDGs.","","131","41.54","190","-35","70","8.63","GenericSensor","0.01","0.37","0.25","3000000000.0","3500000000.0","99","1","0","60","50","3","0","0","0","0","3000000.0","5","5","-30","0","1","1","0"
"MR-90 Oriech FC (Port Pair)","Front Dome","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 131km, Ref:41.5km, ERP_dBw: 60 / 50          NATO Front Dome. Russian SAM fire control radar.","","131","41.54","190","-35","70","8.63","GenericSensor","0.01","0.37","0.25","3000000000.0","3500000000.0","99","1","0","60","50","2","0","0","0","0","3000000.0","5","5","-30","0","1","1","0"
"MR-90 Oriech FC (Stbd Array)","Front Dome","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 131km, Ref:41.5km, ERP_dBw: 60 / 50          NATO Front Dome. Russian SAM fire control radar array installed aboard Sovremenny Class DDGs.","","131","41.54","190","-35","70","8.63","GenericSensor","0.01","0.37","0.25","3000000000.0","3500000000.0","99","1","0","60","50","3","0","0","0","0","3000000.0","5","5","-30","0","1","1","0"
"MR-90 Oriech FC (Stbd Pair)","Front Dome","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 131km, Ref:41.5km, ERP_dBw: 60 / 50          NATO Front Dome. Russian SAM fire control radar.","","131","41.54","190","-35","70","8.63","GenericSensor","0.01","0.37","0.25","3000000000.0","3500000000.0","99","1","0","60","50","2","0","0","0","0","3000000.0","5","5","-30","0","1","1","0"
"N001E Myech AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 240km, Ref:66.5km, ERP_dBw: 70 / 60","","240","66.47","150","-15","30","3.63","GenericSensor","0","0.3","0.2","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"N-001VEP-SnPx1","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 150km, Ref:80km, ERP_dBw: 49 / 39","Marcos","150","80","120","-55","55","6","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","49","39","1","0","60","0","0","3000000","5","3","-30","0","1","0","0"
"N-001VEP-SnPx2","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 150km, Ref:80km, ERP_dBw: 49 / 39","Marcos","150","80","120","-55","55","6","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","49","39","2","0","60","0","0","3000000","5","3","-30","0","1","0","0"
"NIIP N-012","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 125km, Ref:39.5km, ERP_dBw: 58 / 48","","125","39.5","170","-85","85","7.76","GenericSensor","0.02","0.1","0.65","3000000000","3500000000","99","1","1","58.08","48.08","4","0","2.5","-5","-6.7","3000000","5","10.39","-30","0","1","1","0"
"P-12","Spoon Rest","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 275km, Ref:66.5km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  max range is accurate","275","66.53","360","-5","23.95","10.56","GenericSensor","0","0.09","0.11","300000000","400000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"P-15","Flat Face","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 250km, Ref:78.8km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  max range, and azimuth/range accuracies are accurate","250","78.79","360","-5","23.95","10.56","GenericSensor","0","1.8","0.11","400000000","450000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"P-35","Bar Lock","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 350km, Ref:201km, ERP_dBw: 80 / 70","All performance details accurate.  ERP and lookdowns need work.","350","201","360","-5","28","10","GenericSensor","0","0.12","0.01","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"P-40","Long Track","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 400km, Ref:97.9km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  ERP and lookdowns need work.  Range, Range/Bearing accuracy, scan rate accurate.","400","97.92","360","-5","28","15","GenericSensor","0","0.04","0.01","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"P-50","Bar Lock B","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 450km, Ref:258km, ERP_dBw: 80 / 70","Data needs updating.  Range is accurate, remainder extrapolated form P-35 based on increase in range.","450","258","360","-5","28","12.9","GenericSensor","0","0.12","0.01","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"P-8","Knife Rest","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 200km, Ref:47.7km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Max range is accurate","200","47.67","360","-5","29.43","9","GenericSensor","0","0.09","0.11","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"PL-11 AMR Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 25km, Ref:32.1km, ERP_dBw: 50 / 40","boosted this seeker ref range from 12 to 18km.  One the lowest RCS air targets is the SU-33 at 4.03 RCS_dBsm.  Assuming half this as a requirement for seeker heads.  at 2dBsm, the seeker requires a ref Range of at least 17.825km in order to detect the target.  If your fire control can lock up the target, there's no reason your weapons cannot also follow through.","25","32.09","90","-90","90","3.75","GenericSensor","0.3","6.19","4.13","3000000000.0","3500000000.0","99","1","0","50","40","0","0","0","0","0","3000000.0","5","5","-30","0","1","1","0"
